FSA,CUSTOMER_TYPE,DATE,YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
L9G,Residential,2018-01-04,2018,1,4,12,0.2104649716446996
L9G,Residential,2018-01-04,2018,1,4,13,0.2081200735256857
L9G,Residential,2018-01-04,2018,1,4,14,0.20190079560688642
L9G,Residential,2018-01-04,2018,1,4,15,0.20873278757250072
L9G,Residential,2018-01-04,2018,1,4,16,0.2311682568055025
L9G,Residential,2018-01-04,2018,1,4,17,0.28756098347514825
L9G,Residential,2018-01-04,2018,1,4,18,0.3913446078860445
L9G,Residential,2018-01-04,2018,1,4,19,0.41180372880262783
L9G,Residential,2018-01-04,2018,1,4,20,0.42057060723186857
L9G,Residential,2018-01-04,2018,1,4,21,0.4095233268990681
L9G,Residential,2018-01-04,2018,1,4,22,0.38454486402815724
L9G,Residential,2018-01-04,2018,1,4,23,0.3313677343861573
L9G,Residential,2018-01-04,2018,1,4,24,0.2514983852911774
L9G,Residential,2018-01-05,2018,1,5,1,0.20073525685617807
L9G,Residential,2018-01-05,2018,1,5,2,0.1755725190839695
L9G,Residential,2018-01-05,2018,1,5,3,0.166662827606223
L9G,Residential,2018-01-05,2018,1,5,4,0.1619730313681951
L9G,Residential,2018-01-05,2018,1,5,5,0.16680564065472872
L9G,Residential,2018-01-05,2018,1,5,6,0.1846388442278191
L9G,Residential,2018-01-05,2018,1,5,7,0.21143241487651285
L9G,Residential,2018-01-05,2018,1,5,8,0.24377266005426904
L9G,Residential,2018-01-05,2018,1,5,9,0.2573214721721866
L9G,Residential,2018-01-05,2018,1,5,10,0.2580447511597802
L9G,Residential,2018-01-05,2018,1,5,11,0.2501946403644958
L9G,Residential,2018-01-05,2018,1,5,12,0.2490935978292417
L9G,Residential,2018-01-05,2018,1,5,13,0.24661510040678683
L9G,Residential,2018-01-05,2018,1,5,14,0.24443604969894092
L9G,Residential,2018-01-05,2018,1,5,15,0.2488908954378142
L9G,Residential,2018-01-05,2018,1,5,16,0.2629971391321574
L9G,Residential,2018-01-05,2018,1,5,17,0.31857905623609306
L9G,Residential,2018-01-05,2018,1,5,18,0.41474291347832704
L9G,Residential,2018-01-05,2018,1,5,19,0.42905185956409775
L9G,Residential,2018-01-05,2018,1,5,20,0.42688662947384914
L9G,Residential,2018-01-05,2018,1,5,21,0.4141486269216418
L9G,Residential,2018-01-05,2018,1,5,22,0.3868022315690548
L9G,Residential,2018-01-05,2018,1,5,23,0.33776207346118947
L9G,Residential,2018-01-05,2018,1,5,24,0.27408127444521746
L9G,Residential,2018-01-06,2018,1,6,1,0.2311037605900483
L9G,Residential,2018-01-06,2018,1,6,2,0.20135257777552554
L9G,Residential,2018-01-06,2018,1,6,3,0.18722329971852011
L9G,Residential,2018-01-06,2018,1,6,4,0.18250125537276515
L9G,Residential,2018-01-06,2018,1,6,5,0.18422883257243158
L9G,Residential,2018-01-06,2018,1,6,6,0.19238760382738976
L9G,Residential,2018-01-06,2018,1,6,7,0.2084333408578918
L9G,Residential,2018-01-06,2018,1,6,8,0.24250577010784694
L9G,Residential,2018-01-06,2018,1,6,9,0.283106137736275
L9G,Residential,2018-01-06,2018,1,6,10,0.310867151616782
L9G,Residential,2018-01-06,2018,1,6,11,0.3216103783624412
L9G,Residential,2018-01-06,2018,1,6,12,0.3298889283032428
L9G,Residential,2018-01-06,2018,1,6,13,0.328967553796754
L9G,Residential,2018-01-06,2018,1,6,14,0.3280692136529275
L9G,Residential,2018-01-06,2018,1,6,15,0.32706030856832236
L9G,Residential,2018-01-06,2018,1,6,16,0.33834253940027736
L9G,Residential,2018-01-06,2018,1,6,17,0.3788461627055242
L9G,Residential,2018-01-06,2018,1,6,18,0.4693850285856441
L9G,Residential,2018-01-06,2018,1,6,19,0.46797071871818396
L9G,Residential,2018-01-06,2018,1,6,20,0.44101130065832217
L9G,Residential,2018-01-06,2018,1,6,21,0.4196860877056394
L9G,Residential,2018-01-06,2018,1,6,22,0.3963338508386812
L9G,Residential,2018-01-06,2018,1,6,23,0.35367881806078316
L9G,Residential,2018-01-06,2018,1,6,24,0.2885791023048184
L9G,Residential,2018-01-07,2018,1,7,1,0.2363970571298263
L9G,Residential,2018-01-07,2018,1,7,2,0.20721251963679418
L9G,Residential,2018-01-07,2018,1,7,3,0.18796039932371114
L9G,Residential,2018-01-07,2018,1,7,4,0.18226630487361048
L9G,Residential,2018-01-07,2018,1,7,5,0.18231698047146735
L9G,Residential,2018-01-07,2018,1,7,6,0.1889278425555244
L9G,Residential,2018-01-07,2018,1,7,7,0.20325060925889246
L9G,Residential,2018-01-07,2018,1,7,8,0.23597322485684144
L9G,Residential,2018-01-07,2018,1,7,9,0.2789415249669457
L9G,Residential,2018-01-07,2018,1,7,10,0.29773295802678434
L9G,Residential,2018-01-07,2018,1,7,11,0.31297249236410885
L9G,Residential,2018-01-07,2018,1,7,12,0.33731981369807496
L9G,Residential,2018-01-07,2018,1,7,13,0.3534807225418881
L9G,Residential,2018-01-07,2018,1,7,14,0.35851603421984923
L9G,Residential,2018-01-07,2018,1,7,15,0.35374792114876974
L9G,Residential,2018-01-07,2018,1,7,16,0.35699576628414276
L9G,Residential,2018-01-07,2018,1,7,17,0.3971861222571834
L9G,Residential,2018-01-07,2018,1,7,18,0.4852372769697836
L9G,Residential,2018-01-07,2018,1,7,19,0.4794141900887745
L9G,Residential,2018-01-07,2018,1,7,20,0.45433898289468233
L9G,Residential,2018-01-07,2018,1,7,21,0.42049689727134953
L9G,Residential,2018-01-07,2018,1,7,22,0.36799237101908633
L9G,Residential,2018-01-07,2018,1,7,23,0.2967332666872441
L9G,Residential,2018-01-07,2018,1,7,24,0.21795574638245344
L9G,Residential,2018-01-08,2018,1,8,1,0.16130964172352322
L9G,Residential,2018-01-08,2018,1,8,2,0.1358428503641733
L9G,Residential,2018-01-08,2018,1,8,3,0.1209073696139902
L9G,Residential,2018-01-08,2018,1,8,4,0.11657690943349294
L9G,Residential,2018-01-08,2018,1,8,5,0.11926271611990766
L9G,Residential,2018-01-08,2018,1,8,6,0.14284990348602047
L9G,Residential,2018-01-08,2018,1,8,7,0.183579263545357
L9G,Residential,2018-01-08,2018,1,8,8,0.23017317233849457
L9G,Residential,2018-01-08,2018,1,8,9,0.21795113950992093
L9G,Residential,2018-01-08,2018,1,8,10,0.19622973551944797
L9G,Residential,2018-01-08,2018,1,8,11,0.19675031211561408
L9G,Residential,2018-01-08,2018,1,8,12,0.1974413429954807
L9G,Residential,2018-01-08,2018,1,8,13,0.19898925216638183
L9G,Residential,2018-01-08,2018,1,8,14,0.19956971810546978
L9G,Residential,2018-01-08,2018,1,8,15,0.20170730696052372
L9G,Residential,2018-01-08,2018,1,8,16,0.21555095892051765
L9G,Residential,2018-01-08,2018,1,8,17,0.27186536875711187
L9G,Residential,2018-01-08,2018,1,8,18,0.36102677975003117
L9G,Residential,2018-01-08,2018,1,8,19,0.3623996277646995
L9G,Residential,2018-01-08,2018,1,8,20,0.35958943551990874
L9G,Residential,2018-01-08,2018,1,8,21,0.34399977887011857
L9G,Residential,2018-01-08,2018,1,8,22,0.3099319564926959
L9G,Residential,2018-01-08,2018,1,8,23,0.24502112251056132
L9G,Residential,2018-01-08,2018,1,8,24,0.17011337513302346
L9G,Residential,2018-01-09,2018,1,9,1,0.12164907609171363
L9G,Residential,2018-01-09,2018,1,9,2,0.0975413121294347
L9G,Residential,2018-01-09,2018,1,9,3,0.0875490056065639
L9G,Residential,2018-01-09,2018,1,9,4,0.08562793976053476
L9G,Residential,2018-01-09,2018,1,9,5,0.09193014138491803
L9G,Residential,2018-01-09,2018,1,9,6,0.11476180165571001
L9G,Residential,2018-01-09,2018,1,9,7,0.15769785365808717
L9G,Residential,2018-01-09,2018,1,9,8,0.2037297240022666
L9G,Residential,2018-01-09,2018,1,9,9,0.18696070798417078
L9G,Residential,2018-01-09,2018,1,9,10,0.15691929220010417
L9G,Residential,2018-01-09,2018,1,9,11,0.15257501140200955
L9G,Residential,2018-01-09,2018,1,9,12,0.15232624028525757
L9G,Residential,2018-01-09,2018,1,9,13,0.15640792934900286
L9G,Residential,2018-01-09,2018,1,9,14,0.1539662869068076
L9G,Residential,2018-01-09,2018,1,9,15,0.15906609480022296
L9G,Residential,2018-01-09,2018,1,9,16,0.17568769089728056
L9G,Residential,2018-01-09,2018,1,9,17,0.23097016128660744
L9G,Residential,2018-01-09,2018,1,9,18,0.32816135110357636
L9G,Residential,2018-01-09,2018,1,9,19,0.34118958662532783
L9G,Residential,2018-01-09,2018,1,9,20,0.3414153233794175
L9G,Residential,2018-01-09,2018,1,9,21,0.33232135700037324
L9G,Residential,2018-01-09,2018,1,9,22,0.3037034648288317
L9G,Residential,2018-01-09,2018,1,9,23,0.24646307361321626
L9G,Residential,2018-01-09,2018,1,9,24,0.1752500380066984
L9G,Residential,2018-01-10,2018,1,10,1,0.128637701723431
L9G,Residential,2018-01-10,2018,1,10,2,0.10817397393431524
L9G,Residential,2018-01-10,2018,1,10,3,0.09953608793598293
L9G,Residential,2018-01-10,2018,1,10,4,0.0984120110380666
L9G,Residential,2018-01-10,2018,1,10,5,0.10655696167542741
L9G,Residential,2018-01-10,2018,1,10,6,0.12942547692647896
L9G,Residential,2018-01-10,2018,1,10,7,0.1731032354065796
L9G,Residential,2018-01-10,2018,1,10,8,0.21725089488498947
L9G,Residential,2018-01-10,2018,1,10,9,0.19739988114268872
L9G,Residential,2018-01-10,2018,1,10,10,0.1652162696310356
L9G,Residential,2018-01-10,2018,1,10,11,0.15539902426439764
L9G,Residential,2018-01-10,2018,1,10,12,0.14066624590564206
L9G,Residential,2018-01-10,2018,1,10,13,0.1421174107533619
L9G,Residential,2018-01-10,2018,1,10,14,0.14715272243132307
L9G,Residential,2018-01-10,2018,1,10,15,0.15868372438003017
L9G,Residential,2018-01-10,2018,1,10,16,0.187481284580337
L9G,Residential,2018-01-10,2018,1,10,17,0.24465257270796584
L9G,Residential,2018-01-10,2018,1,10,18,0.32974611525473707
L9G,Residential,2018-01-10,2018,1,10,19,0.33299396039011
L9G,Residential,2018-01-10,2018,1,10,20,0.3371677869045042
L9G,Residential,2018-01-10,2018,1,10,21,0.3253557657313181
L9G,Residential,2018-01-10,2018,1,10,22,0.2941303837064133
L9G,Residential,2018-01-10,2018,1,10,23,0.23027913040674083
L9G,Residential,2018-01-10,2018,1,10,24,0.15644939120179488
L9G,Residential,2018-01-11,2018,1,11,1,0.11156002524566147
L9G,Residential,2018-01-11,2018,1,11,2,0.0875628262241612
L9G,Residential,2018-01-11,2018,1,11,3,0.0725029599156021
L9G,Residential,2018-01-11,2018,1,11,4,0.06865161447847903
L9G,Residential,2018-01-11,2018,1,11,5,0.07329534199118246
L9G,Residential,2018-01-11,2018,1,11,6,0.09426121888633462
L9G,Residential,2018-01-11,2018,1,11,7,0.13963891333090708
L9G,Residential,2018-01-11,2018,1,11,8,0.18736150589449344
L9G,Residential,2018-01-11,2018,1,11,9,0.17066619983691675
L9G,Residential,2018-01-11,2018,1,11,10,0.1404543297691496
L9G,Residential,2018-01-11,2018,1,11,11,0.1370176028599465
L9G,Residential,2018-01-11,2018,1,11,12,0.13020403838446196
L9G,Residential,2018-01-11,2018,1,11,13,0.12552345589149896
L9G,Residential,2018-01-11,2018,1,11,14,0.1157154242699259
L9G,Residential,2018-01-11,2018,1,11,15,0.12310484781196593
L9G,Residential,2018-01-11,2018,1,11,16,0.14655382900210537
L9G,Residential,2018-01-11,2018,1,11,17,0.2131093164783224
L9G,Residential,2018-01-11,2018,1,11,18,0.2897630685456565
L9G,Residential,2018-01-11,2018,1,11,19,0.296618094873933
L9G,Residential,2018-01-11,2018,1,11,20,0.3012019330437147
L9G,Residential,2018-01-11,2018,1,11,21,0.2917163824994127
L9G,Residential,2018-01-11,2018,1,11,22,0.2653558578687687
L9G,Residential,2018-01-11,2018,1,11,23,0.20753960758659776
L9G,Residential,2018-01-11,2018,1,11,24,0.1422049413314783
L9G,Residential,2018-01-12,2018,1,12,1,0.08415374055015276
L9G,Residential,2018-01-12,2018,1,12,2,0.05984327419644628
L9G,Residential,2018-01-12,2018,1,12,3,0.044175300713604565
L9G,Residential,2018-01-12,2018,1,12,4,0.03954539381849845
L9G,Residential,2018-01-12,2018,1,12,5,0.04279784582640386
L9G,Residential,2018-01-12,2018,1,12,6,0.060276320214496
L9G,Residential,2018-01-12,2018,1,12,7,0.10284382241427761
L9G,Residential,2018-01-12,2018,1,12,8,0.15393864567161294
L9G,Residential,2018-01-12,2018,1,12,9,0.14960818549111568
L9G,Residential,2018-01-12,2018,1,12,10,0.14527311843808596
L9G,Residential,2018-01-12,2018,1,12,11,0.15223870970714112
L9G,Residential,2018-01-12,2018,1,12,12,0.16310171513864383
L9G,Residential,2018-01-12,2018,1,12,13,0.16530380020915206
L9G,Residential,2018-01-12,2018,1,12,14,0.1690169394703018
L9G,Residential,2018-01-12,2018,1,12,15,0.17833664260343582
L9G,Residential,2018-01-12,2018,1,12,16,0.20305251373999741
L9G,Residential,2018-01-12,2018,1,12,17,0.25428093630077353
L9G,Residential,2018-01-12,2018,1,12,18,0.33383701806354726
L9G,Residential,2018-01-12,2018,1,12,19,0.34901666305795
L9G,Residential,2018-01-12,2018,1,12,20,0.3472936927308159
L9G,Residential,2018-01-12,2018,1,12,21,0.3351315492451641
L9G,Residential,2018-01-12,2018,1,12,22,0.3090704713291289
L9G,Residential,2018-01-12,2018,1,12,23,0.25872656829458196
L9G,Residential,2018-01-12,2018,1,12,24,0.19859766800112413
L9G,Residential,2018-01-13,2018,1,13,1,0.16159066094800226
L9G,Residential,2018-01-13,2018,1,13,2,0.1374184007702691
L9G,Residential,2018-01-13,2018,1,13,3,0.12563862770481007
L9G,Residential,2018-01-13,2018,1,13,4,0.12404925668111691
L9G,Residential,2018-01-13,2018,1,13,5,0.12585054384130248
L9G,Residential,2018-01-13,2018,1,13,6,0.13868068384415874
L9G,Residential,2018-01-13,2018,1,13,7,0.16076142389216233
L9G,Residential,2018-01-13,2018,1,13,8,0.19790663712125753
L9G,Residential,2018-01-13,2018,1,13,9,0.24356074391777657
L9G,Residential,2018-01-13,2018,1,13,10,0.2637618799725431
L9G,Residential,2018-01-13,2018,1,13,11,0.27083342930984444
L9G,Residential,2018-01-13,2018,1,13,12,0.2824335343465382
L9G,Residential,2018-01-13,2018,1,13,13,0.28846853736403966
L9G,Residential,2018-01-13,2018,1,13,14,0.2838063823612065
L9G,Residential,2018-01-13,2018,1,13,15,0.27263471647003
L9G,Residential,2018-01-13,2018,1,13,16,0.29245348210460365
L9G,Residential,2018-01-13,2018,1,13,17,0.32977836336246424
L9G,Residential,2018-01-13,2018,1,13,18,0.4047367863378589
L9G,Residential,2018-01-13,2018,1,13,19,0.4215656916988765
L9G,Residential,2018-01-13,2018,1,13,20,0.3973012940704945
L9G,Residential,2018-01-13,2018,1,13,21,0.3740181602915229
L9G,Residential,2018-01-13,2018,1,13,22,0.3455799361487468
L9G,Residential,2018-01-13,2018,1,13,23,0.30673478695517975
L9G,Residential,2018-01-13,2018,1,13,24,0.24784052850041696
L9G,Residential,2018-01-14,2018,1,14,1,0.20237069660519566
L9G,Residential,2018-01-14,2018,1,14,2,0.17275771996664627
L9G,Residential,2018-01-14,2018,1,14,3,0.1546158559338822
L9G,Residential,2018-01-14,2018,1,14,4,0.15227095781486824
L9G,Residential,2018-01-14,2018,1,14,5,0.15173195372857232
L9G,Residential,2018-01-14,2018,1,14,6,0.16151695098748317
L9G,Residential,2018-01-14,2018,1,14,7,0.1804281627331654
L9G,Residential,2018-01-14,2018,1,14,8,0.21550949706772568
L9G,Residential,2018-01-14,2018,1,14,9,0.2553957994536249
L9G,Residential,2018-01-14,2018,1,14,10,0.27268078519535444
L9G,Residential,2018-01-14,2018,1,14,11,0.2815398010752441
L9G,Residential,2018-01-14,2018,1,14,12,0.2850225967097717
L9G,Residential,2018-01-14,2018,1,14,13,0.2927114669664206
L9G,Residential,2018-01-14,2018,1,14,14,0.28356682498951935
L9G,Residential,2018-01-14,2018,1,14,15,0.3015198072484533
L9G,Residential,2018-01-14,2018,1,14,16,0.3136635232439755
L9G,Residential,2018-01-14,2018,1,14,17,0.35716161369531074
L9G,Residential,2018-01-14,2018,1,14,18,0.4375192912787298
L9G,Residential,2018-01-14,2018,1,14,19,0.435197427522378
L9G,Residential,2018-01-14,2018,1,14,20,0.42033104986018155
L9G,Residential,2018-01-14,2018,1,14,21,0.39637991956400576
