Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season,TOTAL_CONSUMPTION
2019-01-01 00:00:00,2019,1,1,0,4.5,3.7,14.0,97.29,94.0,1.2947565862574255,0,1,4823.2
2019-01-01 01:00:00,2019,1,1,1,4.4,3.6,7.0,97.32,94.0,2.7134167088523493,0,1,4547.5
2019-01-01 02:00:00,2019,1,1,2,2.4,1.5,35.0,97.54,94.0,-3.7898444363554833,0,1,4208.9
2019-01-01 03:00:00,2019,1,1,3,2.2,1.2,29.0,97.89,93.0,-3.5046334961281005,0,1,4033.4
2019-01-01 04:00:00,2019,1,1,4,1.9,0.8,30.0,98.16,92.0,-3.9939177662970873,0,1,3900.5
2019-01-01 05:00:00,2019,1,1,5,2.6,1.1,36.0,98.51,89.0,-3.6079772656676794,0,1,3830.4
2019-01-01 06:00:00,2019,1,1,6,1.6,-0.3,36.0,98.78,87.0,-4.932957001412301,0,1,3895.0
2019-01-01 07:00:00,2019,1,1,7,1.3,-1.0,27.0,99.04,84.0,-4.464095207965373,0,1,4077.2
2019-01-01 08:00:00,2019,1,1,8,1.1,-1.7,28.0,99.34,82.0,-4.830877988878711,0,1,4448.3
2019-01-01 09:00:00,2019,1,1,9,0.5,-2.7,22.0,99.6,79.0,-4.888548426168683,0,1,4905.900000000001
2019-01-01 10:00:00,2019,1,1,10,0.0,-3.6,30.0,99.67,76.0,-6.472951590454416,0,1,5358.7
2019-01-01 11:00:00,2019,1,1,11,-1.0,-5.0,28.0,99.77,75.0,-7.555110903857409,0,1,5823.900000000001
2019-01-01 12:00:00,2019,1,1,12,-1.6,-5.9,28.0,99.82,72.0,-8.333463165279897,0,1,5929.7
2019-01-01 13:00:00,2019,1,1,13,-0.7,-5.5,29.0,99.92,70.0,-7.277703247170986,0,1,5894.0
2019-01-01 14:00:00,2019,1,1,14,-0.7,-6.2,30.0,99.96,66.0,-7.386279841459748,0,1,5996.5
2019-01-01 15:00:00,2019,1,1,15,-1.7,-7.3,25.0,100.1,66.0,-8.094341609725221,0,1,5949.5
2019-01-01 16:00:00,2019,1,1,16,-3.0,-8.3,23.0,100.15,67.0,-9.486412794832924,0,1,6214.0
2019-01-01 17:00:00,2019,1,1,17,-3.9,-8.6,24.0,100.26,70.0,-10.780849322941936,0,1,6668.099999999999
2019-01-01 18:00:00,2019,1,1,18,-5.5,-9.9,20.0,100.31,71.0,-12.18232186530268,0,1,6834.5
2019-01-01 19:00:00,2019,1,1,19,-6.5,-10.9,19.0,100.4,71.0,-13.260058277221749,0,1,6682.8
2019-01-01 20:00:00,2019,1,1,20,-7.0,-11.5,17.0,100.42,70.0,-13.488704614419294,0,1,6515.4
2019-01-01 21:00:00,2019,1,1,21,-7.2,-11.5,18.0,100.45,71.0,-13.943423654534216,0,1,6096.6
2019-01-01 22:00:00,2019,1,1,22,-7.8,-12.0,17.0,100.43,72.0,-14.48502465285511,0,1,5485.700000000001
2019-01-01 23:00:00,2019,1,1,23,-8.0,-12.1,15.0,100.4,72.0,-14.28042317869884,0,1,4886.700000000001
2019-01-02 00:00:00,2019,1,2,0,-7.8,-11.9,16.0,100.44,72.0,-14.265347132511824,0,1,4400.0
2019-01-02 01:00:00,2019,1,2,1,-7.8,-12.0,18.0,100.43,72.0,-14.694102854762953,0,1,3999.2
2019-01-02 02:00:00,2019,1,2,2,-7.8,-11.9,15.0,100.5,73.0,-14.033817171404742,0,1,3736.0
2019-01-02 03:00:00,2019,1,2,3,-8.1,-12.0,10.0,100.57,74.0,-12.991046833097354,0,1,3582.6
2019-01-02 04:00:00,2019,1,2,4,-8.2,-11.8,10.0,100.6,75.0,-13.110508520007432,0,1,3583.7000000000003
2019-01-02 05:00:00,2019,1,2,5,-8.7,-12.3,11.0,100.54,76.0,-14.036979120073848,0,1,3821.3
2019-01-02 06:00:00,2019,1,2,6,-8.6,-12.1,11.0,100.55,76.0,-13.916636753260352,0,1,4022.7
2019-01-02 07:00:00,2019,1,2,7,-9.0,-12.3,5.0,100.59,77.0,-11.79950965275975,0,1,4141.2
2019-01-02 08:00:00,2019,1,2,8,-8.6,-11.9,13.0,100.59,77.0,-14.50424568459851,0,1,4280.7
2019-01-02 09:00:00,2019,1,2,9,-8.5,-11.8,7.0,100.64,77.0,-12.287038549809791,0,1,4406.299999999999
2019-01-02 10:00:00,2019,1,2,10,-7.7,-11.2,5.0,100.57,76.0,-10.324719496417748,0,1,4553.7
2019-01-02 11:00:00,2019,1,2,11,-6.8,-10.4,4.0,100.53,75.0,-8.665467166959854,0,1,4744.2
2019-01-02 12:00:00,2019,1,2,12,-6.3,-10.2,5.0,100.39,74.0,-8.73648394343405,0,1,4842.6
2019-01-02 13:00:00,2019,1,2,13,-5.3,-9.6,5.0,100.22,72.0,-7.602029977017126,0,1,4703.0
2019-01-02 14:00:00,2019,1,2,14,-4.5,-9.2,11.0,100.16,70.0,-8.982599713907064,0,1,4688.0
2019-01-02 15:00:00,2019,1,2,15,-4.4,-8.3,11.0,99.98,74.0,-8.862257347093568,0,1,4836.900000000001
2019-01-02 16:00:00,2019,1,2,16,-3.9,-7.3,17.0,99.79,78.0,-9.627964465480517,0,1,5364.2
2019-01-02 17:00:00,2019,1,2,17,-3.4,-6.3,9.0,99.73,80.0,-7.069046070525809,0,1,6114.9
2019-01-02 18:00:00,2019,1,2,18,-2.8,-5.6,10.0,99.64,81.0,-6.659577426863324,0,1,6337.4
2019-01-02 19:00:00,2019,1,2,19,-2.6,-5.0,7.0,99.52,83.0,-5.426365214452689,0,1,6394.4
2019-01-02 20:00:00,2019,1,2,20,-1.8,-3.9,10.0,99.42,86.0,-5.464960557762565,0,1,6278.2
2019-01-02 21:00:00,2019,1,2,21,-1.3,-3.3,10.0,99.27,87.0,-4.867652123212184,0,1,5938.5
2019-01-02 22:00:00,2019,1,2,22,-0.9,-2.7,13.0,99.11,88.0,-5.116502412494945,0,1,5452.9
2019-01-02 23:00:00,2019,1,2,23,-0.6,-2.1,7.0,99.0,89.0,-3.1007132363655345,0,1,4835.799999999999
2019-01-03 00:00:00,2019,1,3,0,-0.6,-1.9,5.0,98.9,91.0,-2.270096334857576,0,1,4275.5
2019-01-03 01:00:00,2019,1,3,1,-0.7,-1.9,8.0,98.92,91.0,-3.5603965909996647,0,1,3930.4
2019-01-03 02:00:00,2019,1,3,2,-2.1,-3.4,15.0,98.98,91.0,-7.005545963522858,0,1,3698.9
2019-01-03 03:00:00,2019,1,3,3,-1.6,-2.9,17.0,99.08,91.0,-6.763544354977554,0,1,3586.4
2019-01-03 04:00:00,2019,1,3,4,-0.9,-2.4,21.0,99.08,90.0,-6.526296544831304,0,1,3635.3
2019-01-03 05:00:00,2019,1,3,5,-0.4,-2.4,22.0,99.12,86.0,-6.03305667294097,0,1,3834.8
2019-01-03 06:00:00,2019,1,3,6,-0.4,-2.9,21.0,99.17,83.0,-5.892869342299267,0,1,4029.4
2019-01-03 07:00:00,2019,1,3,7,-0.3,-3.7,32.0,99.27,78.0,-7.06987378836201,0,1,4112.099999999999
2019-01-03 08:00:00,2019,1,3,8,-0.6,-4.8,30.0,99.36,73.0,-7.255804377030414,0,1,4232.900000000001
2019-01-03 09:00:00,2019,1,3,9,-0.7,-5.1,19.0,99.43,72.0,-5.971764239319878,0,1,4217.3
2019-01-03 10:00:00,2019,1,3,10,-0.9,-5.8,22.0,99.44,69.0,-6.668894587814463,0,1,4315.2
2019-01-03 11:00:00,2019,1,3,11,-0.9,-5.7,20.0,99.4,70.0,-6.377875775593582,0,1,4493.9
2019-01-03 12:00:00,2019,1,3,12,-0.8,-5.5,24.0,99.29,70.0,-6.810397961272883,0,1,4605.8
2019-01-03 13:00:00,2019,1,3,13,-0.6,-5.5,23.0,99.28,70.0,-6.423253081821815,0,1,4496.8
2019-01-03 14:00:00,2019,1,3,14,-0.4,-5.1,30.0,99.24,71.0,-6.994853448171749,0,1,4484.799999999999
2019-01-03 15:00:00,2019,1,3,15,0.0,-4.9,25.0,99.21,70.0,-5.909652866151815,0,1,4694.5
2019-01-03 16:00:00,2019,1,3,16,0.1,-4.8,22.0,99.22,70.0,-5.397218758067476,0,1,5332.8
2019-01-03 17:00:00,2019,1,3,17,-0.1,-5.0,19.0,99.23,70.0,-5.217802787123134,0,1,5979.4
2019-01-03 18:00:00,2019,1,3,18,0.3,-4.8,17.0,99.2,68.0,-4.397284263692495,0,1,6164.0
2019-01-03 19:00:00,2019,1,3,19,0.2,-5.0,16.0,99.27,68.0,-4.350327039145611,0,1,6179.4
2019-01-03 20:00:00,2019,1,3,20,0.2,-4.7,19.0,99.24,70.0,-4.84082206102476,0,1,6123.5
2019-01-03 21:00:00,2019,1,3,21,-0.1,-4.5,20.0,99.11,72.0,-5.368406890426782,0,1,5767.9
2019-01-03 22:00:00,2019,1,3,22,0.0,-3.9,13.0,99.1,75.0,-4.01923371835297,0,1,5234.099999999999
2019-01-03 23:00:00,2019,1,3,23,0.4,-3.6,25.0,99.03,74.0,-5.395608455899248,0,1,4626.1
2019-01-04 00:00:00,2019,1,4,0,0.6,-3.4,31.0,98.94,75.0,-5.791004407699755,0,1,4130.2
2019-01-04 01:00:00,2019,1,4,1,0.8,-3.0,34.0,98.92,76.0,-5.814416839110557,0,1,3800.9
2019-01-04 02:00:00,2019,1,4,2,0.2,-3.5,24.0,98.93,77.0,-5.529607199444157,0,1,3553.5
2019-01-04 03:00:00,2019,1,4,3,0.1,-3.4,25.0,98.88,77.0,-5.781141763588672,0,1,3432.6000000000004
2019-01-04 04:00:00,2019,1,4,4,0.2,-3.1,28.0,98.82,79.0,-5.99840638101244,0,1,3475.3
2019-01-04 05:00:00,2019,1,4,5,0.2,-2.7,30.0,98.74,81.0,-6.21200066159575,0,1,3717.0
2019-01-04 06:00:00,2019,1,4,6,0.2,-2.5,32.0,98.69,82.0,-6.413950490015097,0,1,3912.3
2019-01-04 07:00:00,2019,1,4,7,0.6,-2.2,36.0,98.66,82.0,-6.257936737156926,0,1,4062.6
2019-01-04 08:00:00,2019,1,4,8,0.7,-2.1,26.0,98.73,82.0,-5.126943449034587,0,1,4135.0
2019-01-04 09:00:00,2019,1,4,9,1.5,-1.5,35.0,98.7,80.0,-4.979478879946962,0,1,4148.7
2019-01-04 10:00:00,2019,1,4,10,2.5,-1.2,28.0,98.77,76.0,-3.014722712226243,0,1,4169.3
2019-01-04 11:00:00,2019,1,4,11,3.6,-0.9,28.0,98.69,72.0,-1.5877435662850208,0,1,4345.1
2019-01-04 12:00:00,2019,1,4,12,5.3,-0.2,24.0,98.61,68.0,1.0024256858823517,0,1,4403.5
2019-01-04 13:00:00,2019,1,4,13,6.6,-0.2,25.0,98.54,62.0,2.572079903015527,0,1,4400.4
2019-01-04 14:00:00,2019,1,4,14,7.7,-0.4,22.0,98.48,57.0,4.26751754800961,0,1,4368.2
2019-01-04 15:00:00,2019,1,4,15,7.6,-0.5,20.0,98.45,56.0,4.347731129303664,0,1,4615.1
2019-01-04 16:00:00,2019,1,4,16,6.8,-0.8,18.0,98.44,58.0,3.572424350802902,0,1,5171.6
2019-01-04 17:00:00,2019,1,4,17,4.8,-1.7,14.0,98.47,63.0,1.6626515557762098,0,1,6064.0
2019-01-04 18:00:00,2019,1,4,18,3.3,-1.7,16.0,98.49,70.0,-0.5082567529662043,0,1,6426.900000000001
2019-01-04 19:00:00,2019,1,4,19,3.0,-1.4,15.0,98.49,73.0,-0.7170927775232809,0,1,6554.7
2019-01-04 20:00:00,2019,1,4,20,3.7,-0.8,11.0,98.49,72.0,0.885474364799518,0,1,6564.3
2019-01-04 21:00:00,2019,1,4,21,2.4,-1.5,8.0,98.51,75.0,0.0806025864949364,0,1,6279.5
2019-01-04 22:00:00,2019,1,4,22,1.5,-2.0,16.0,98.48,77.0,-2.7391362739736023,0,1,5718.700000000001
2019-01-04 23:00:00,2019,1,4,23,0.0,-2.8,9.0,98.44,81.0,-3.039922222806742,0,1,5161.3
2019-01-05 00:00:00,2019,1,5,0,0.2,-2.4,11.0,98.36,83.0,-3.3265084736728032,1,1,4640.299999999999
2019-01-05 01:00:00,2019,1,5,1,-0.8,-3.2,12.0,98.31,84.0,-4.770399383645591,1,1,4284.9
2019-01-05 02:00:00,2019,1,5,2,-0.7,-3.1,13.0,98.31,84.0,-4.87266492490784,1,1,4086.0
2019-01-05 03:00:00,2019,1,5,3,-1.2,-3.4,13.0,98.33,84.0,-5.482258643875604,1,1,3952.8
2019-01-05 04:00:00,2019,1,5,4,-1.6,-3.6,10.0,98.33,86.0,-5.226037183942413,1,1,3966.4
2019-01-05 05:00:00,2019,1,5,5,0.2,-1.8,14.0,98.33,87.0,-3.978404643511807,1,1,4125.5
2019-01-05 06:00:00,2019,1,5,6,0.7,-1.2,17.0,98.39,87.0,-3.8991242444745886,1,1,4362.3
2019-01-05 07:00:00,2019,1,5,7,1.2,-0.7,14.0,98.43,87.0,-2.752088078449194,1,1,4497.0
2019-01-05 08:00:00,2019,1,5,8,1.4,-0.5,14.0,98.42,87.0,-2.5068247654366718,1,1,4612.4
2019-01-05 09:00:00,2019,1,5,9,1.7,-0.4,20.0,98.48,86.0,-3.097101898801483,1,1,4632.6
2019-01-05 10:00:00,2019,1,5,10,1.9,-0.4,9.0,98.53,85.0,-0.7883530137872656,1,1,4751.2
2019-01-05 11:00:00,2019,1,5,11,2.1,-0.6,6.0,98.53,82.0,0.3894006006231498,1,1,4989.1
2019-01-05 12:00:00,2019,1,5,12,2.6,-0.5,8.0,98.51,80.0,0.3155057592365236,1,1,5034.7
2019-01-05 13:00:00,2019,1,5,13,3.0,-0.5,12.0,98.5,78.0,-0.1663886923475215,1,1,4988.6
2019-01-05 14:00:00,2019,1,5,14,3.0,-0.9,17.0,98.5,76.0,-1.0347041339716254,1,1,5026.599999999999
2019-01-05 15:00:00,2019,1,5,15,3.0,-1.0,15.0,98.59,75.0,-0.7170927775232809,1,1,5250.8
2019-01-05 16:00:00,2019,1,5,16,2.4,-1.8,11.0,98.58,74.0,-0.6789764037759158,1,1,5594.2
2019-01-05 17:00:00,2019,1,5,17,1.3,-2.8,13.0,98.58,74.0,-2.434290049036784,1,1,6328.2
2019-01-05 18:00:00,2019,1,5,18,0.1,-2.9,14.0,98.61,80.0,-4.101036300018067,1,1,6631.7
2019-01-05 19:00:00,2019,1,5,19,0.9,-1.9,18.0,98.63,81.0,-3.809254451446313,1,1,6731.400000000001
2019-01-05 20:00:00,2019,1,5,20,1.1,-1.6,12.0,98.62,83.0,-2.468394037996556,1,1,6681.400000000001
2019-01-05 21:00:00,2019,1,5,21,1.4,-1.0,13.0,98.67,84.0,-2.31237130524323,1,1,6350.3
2019-01-05 22:00:00,2019,1,5,22,1.8,-0.4,16.0,98.62,85.0,-2.3673230204723685,1,1,5895.900000000001
2019-01-05 23:00:00,2019,1,5,23,2.2,0.1,16.0,98.61,86.0,-1.871572015804058,1,1,5435.5
2019-01-06 00:00:00,2019,1,6,0,2.8,0.8,13.0,98.62,86.0,-0.6055088921334919,1,1,4886.0
2019-01-06 01:00:00,2019,1,6,1,3.9,1.5,23.0,98.69,84.0,-0.6798286199259875,1,1,4408.8
2019-01-06 02:00:00,2019,1,6,2,3.6,0.9,21.0,98.84,82.0,-0.8254517220429807,1,1,4147.8
2019-01-06 03:00:00,2019,1,6,3,3.5,0.3,20.0,98.95,80.0,-0.825796907176183,1,1,3998.9
2019-01-06 04:00:00,2019,1,6,4,3.0,-0.2,26.0,99.07,79.0,-2.1615799289513697,1,1,3944.0
2019-01-06 05:00:00,2019,1,6,5,1.8,-1.2,35.0,99.2,80.0,-4.5829340654164685,1,1,4017.1
2019-01-06 06:00:00,2019,1,6,6,1.6,-1.8,26.0,99.37,78.0,-3.966583810741153,1,1,4152.4
2019-01-06 07:00:00,2019,1,6,7,1.8,-1.8,16.0,99.51,77.0,-2.3673230204723685,1,1,4499.099999999999
2019-01-06 08:00:00,2019,1,6,8,1.4,-2.3,13.0,99.64,76.0,-2.31237130524323,1,1,5020.0
2019-01-06 09:00:00,2019,1,6,9,0.7,-2.5,23.0,99.81,79.0,-4.764041570607465,1,1,5395.4
2019-01-06 10:00:00,2019,1,6,10,0.5,-2.4,23.0,99.97,81.0,-5.019304880025057,1,1,5764.099999999999
2019-01-06 11:00:00,2019,1,6,11,0.3,-5.0,30.0,100.08,67.0,-6.081525197166416,1,1,6065.7
2019-01-06 12:00:00,2019,1,6,12,0.6,-7.2,31.0,100.13,56.0,-5.791004407699755,1,1,6171.2
2019-01-06 13:00:00,2019,1,6,13,-0.5,-8.3,22.0,100.17,56.0,-6.160224255915669,1,1,6043.9
2019-01-06 14:00:00,2019,1,6,14,-0.5,-8.5,26.0,100.29,55.0,-6.674089633425832,1,1,5977.9
2019-01-06 15:00:00,2019,1,6,15,-1.3,-8.2,30.0,100.41,59.0,-8.169132628035747,1,1,6082.1
2019-01-06 16:00:00,2019,1,6,16,-1.8,-9.9,33.0,100.54,54.0,-9.14148361078342,1,1,6400.0
2019-01-06 17:00:00,2019,1,6,17,-3.0,-10.8,32.0,100.64,55.0,-10.61185959943534,1,1,7055.4
2019-01-06 18:00:00,2019,1,6,18,-3.5,-11.1,25.0,100.76,56.0,-10.40754145586177,1,1,7204.2
2019-01-06 19:00:00,2019,1,6,19,-3.5,-11.7,23.0,100.85,53.0,-10.124571068376904,1,1,6960.1
2019-01-06 20:00:00,2019,1,6,20,-5.2,-13.1,22.0,100.94,54.0,-12.1371006557265,1,1,6699.7
2019-01-06 21:00:00,2019,1,6,21,-5.8,-13.8,20.0,101.01,54.0,-12.560872697240228,1,1,6484.6
2019-01-06 22:00:00,2019,1,6,22,-5.8,-13.8,16.0,101.05,53.0,-11.786592109170268,1,1,6007.7
2019-01-06 23:00:00,2019,1,6,23,-6.4,-13.9,17.0,101.07,56.0,-12.741464585592436,1,1,5500.2
2019-01-07 00:00:00,2019,1,7,0,-6.7,-14.1,14.0,101.07,56.0,-12.43998894244383,0,1,4888.8
2019-01-07 01:00:00,2019,1,7,1,-7.2,-14.2,11.0,101.08,58.0,-12.231843617871425,0,1,4496.5
2019-01-07 02:00:00,2019,1,7,2,-7.7,-14.6,9.0,101.1,58.0,-12.164702701464629,0,1,4146.6
2019-01-07 03:00:00,2019,1,7,3,-8.4,-15.0,10.0,101.12,59.0,-13.349431893827584,0,1,3952.1
2019-01-07 04:00:00,2019,1,7,4,-8.4,-14.4,14.0,101.05,62.0,-14.524727103050273,0,1,3877.2
2019-01-07 05:00:00,2019,1,7,5,-7.8,-13.3,17.0,100.99,65.0,-14.48502465285511,0,1,3895.6
2019-01-07 06:00:00,2019,1,7,6,-6.8,-11.6,14.0,101.04,69.0,-12.56262059895009,0,1,4029.9
2019-01-07 07:00:00,2019,1,7,7,-6.8,-11.1,21.0,101.01,72.0,-14.00073753470933,0,1,4298.1
2019-01-07 08:00:00,2019,1,7,8,-4.4,-8.5,18.0,100.94,73.0,-10.440254053466791,0,1,4903.8
2019-01-07 09:00:00,2019,1,7,9,-4.0,-8.2,22.0,100.98,73.0,-10.611089660030116,0,1,5454.7
2019-01-07 10:00:00,2019,1,7,10,-3.9,-8.2,34.0,100.79,72.0,-12.01172168498893,0,1,5795.0
2019-01-07 11:00:00,2019,1,7,11,-3.8,-8.7,30.0,100.71,69.0,-11.431019238769077,0,1,6210.9
2019-01-07 12:00:00,2019,1,7,12,-3.9,-9.7,28.0,100.47,64.0,-11.317146834066092,0,1,6397.3
2019-01-07 13:00:00,2019,1,7,13,-3.6,-10.7,34.0,100.22,58.0,-11.616149035252011,0,1,6444.5
2019-01-07 14:00:00,2019,1,7,14,-3.7,-9.2,19.0,99.97,66.0,-9.741571500303603,0,1,6417.5
2019-01-07 15:00:00,2019,1,7,15,-2.6,-9.1,37.0,99.87,61.0,-10.594536651543182,0,1,6459.3
2019-01-07 16:00:00,2019,1,7,16,-2.4,-9.1,36.0,99.55,60.0,-10.232875944390797,0,1,6663.7
2019-01-07 17:00:00,2019,1,7,17,-2.0,-8.4,33.0,99.33,62.0,-9.404534385822116,0,1,7143.099999999999
2019-01-07 18:00:00,2019,1,7,18,-1.4,-7.4,27.0,99.03,64.0,-7.956094565367323,0,1,7231.7
2019-01-07 19:00:00,2019,1,7,19,-0.2,-5.6,23.0,98.95,67.0,-5.912726462986631,0,1,7008.1
2019-01-07 20:00:00,2019,1,7,20,0.7,-4.5,23.0,98.76,68.0,-4.764041570607465,0,1,6679.8
2019-01-07 21:00:00,2019,1,7,21,0.6,-3.0,22.0,98.63,77.0,-4.761380843193985,0,1,6173.3
2019-01-07 22:00:00,2019,1,7,22,1.1,-1.7,16.0,98.48,82.0,-3.2348872786419123,0,1,5417.700000000001
2019-01-07 23:00:00,2019,1,7,23,2.2,0.1,10.0,98.43,86.0,-0.6864930813595229,0,1,4714.9
2019-01-08 00:00:00,2019,1,8,0,2.8,1.1,7.0,98.33,88.0,0.8528951263826259,0,1,4121.7
2019-01-08 01:00:00,2019,1,8,1,5.7,4.2,20.0,98.26,90.0,1.950242527032516,0,1,3724.2
2019-01-08 02:00:00,2019,1,8,2,7.1,5.4,23.0,98.35,89.0,3.404384330755491,0,1,3486.5
2019-01-08 03:00:00,2019,1,8,3,8.0,6.2,30.0,98.39,88.0,3.9650855638922335,0,1,3382.0
2019-01-08 04:00:00,2019,1,8,4,7.5,5.3,33.0,98.46,86.0,3.090377428516078,0,1,3440.2000000000003
2019-01-08 05:00:00,2019,1,8,5,4.4,1.7,17.0,98.6,83.0,0.7088559332910491,0,1,3710.2
2019-01-08 06:00:00,2019,1,8,6,4.0,1.3,22.0,98.69,82.0,-0.4376830220542338,0,1,4083.8
2019-01-08 07:00:00,2019,1,8,7,4.8,2.1,20.0,98.77,83.0,0.814590031219868,0,1,4283.2
2019-01-08 08:00:00,2019,1,8,8,4.4,1.8,14.0,98.66,83.0,1.1721249297511638,0,1,4014.2
2019-01-08 09:00:00,2019,1,8,9,4.9,2.1,6.0,98.76,82.0,3.6083869162706512,0,1,3900.2
2019-01-08 10:00:00,2019,1,8,10,5.4,2.5,7.0,98.68,82.0,3.8762426978959255,0,1,3917.4
2019-01-08 11:00:00,2019,1,8,11,5.5,2.2,9.0,98.54,80.0,3.4777781190917443,0,1,4033.8
2019-01-08 12:00:00,2019,1,8,12,5.6,1.8,3.0,98.44,77.0,5.692490932107639,0,1,4094.9
2019-01-08 13:00:00,2019,1,8,13,5.4,1.9,9.0,98.33,78.0,3.359274476511773,0,1,4100.0
2019-01-08 14:00:00,2019,1,8,14,5.4,2.4,9.0,98.28,81.0,3.359274476511773,0,1,4049.8
2019-01-08 15:00:00,2019,1,8,15,4.9,2.7,9.0,98.2,85.0,2.7667562636119114,0,1,4238.0
2019-01-08 16:00:00,2019,1,8,16,4.9,3.0,5.0,98.2,88.0,3.969400480435515,0,1,4927.8
2019-01-08 17:00:00,2019,1,8,17,4.3,2.7,0.0,98.15,89.0,15.79245,0,1,5514.099999999999
2019-01-08 18:00:00,2019,1,8,18,4.5,3.0,7.0,98.03,90.0,2.829699307756708,0,1,5766.0
2019-01-08 19:00:00,2019,1,8,19,4.3,3.0,4.0,98.0,91.0,3.7272728283384753,0,1,5795.8
2019-01-08 20:00:00,2019,1,8,20,4.4,3.1,9.0,98.05,91.0,2.174238050712048,0,1,5637.0
2019-01-08 21:00:00,2019,1,8,21,4.0,2.8,10.0,98.05,92.0,1.4638172830218457,0,1,5212.0
2019-01-08 22:00:00,2019,1,8,22,3.8,2.7,23.0,98.07,92.0,-0.8074602746347832,0,1,4702.2
2019-01-08 23:00:00,2019,1,8,23,3.4,2.0,20.0,98.14,91.0,-0.9519805178220322,0,1,4154.6
2019-01-09 00:00:00,2019,1,9,0,2.8,1.4,25.0,98.19,90.0,-2.311341994383852,0,1,3649.3
2019-01-09 01:00:00,2019,1,9,1,2.4,0.6,18.0,98.26,88.0,-1.9325564508744784,0,1,3304.8
2019-01-09 02:00:00,2019,1,9,2,1.6,-0.1,18.0,98.33,88.0,-2.933462051179456,0,1,3105.1
2019-01-09 03:00:00,2019,1,9,3,2.0,-0.2,24.0,98.4,85.0,-3.224183828152447,0,1,3012.7
2019-01-09 04:00:00,2019,1,9,4,0.9,-2.1,39.0,98.44,81.0,-6.112294956230742,0,1,3063.6
2019-01-09 05:00:00,2019,1,9,5,0.4,-3.4,27.0,98.5,76.0,-5.628094993766023,0,1,3369.0
2019-01-09 06:00:00,2019,1,9,6,0.1,-4.6,22.0,98.53,71.0,-5.397218758067476,0,1,3688.5
2019-01-09 07:00:00,2019,1,9,7,0.1,-4.7,29.0,98.57,70.0,-6.2368564192970855,0,1,4009.4
2019-01-09 08:00:00,2019,1,9,8,-0.5,-5.3,28.0,98.64,70.0,-6.906484019338673,0,1,3803.3
2019-01-09 09:00:00,2019,1,9,9,-0.8,-6.1,33.0,98.71,67.0,-7.826229735589925,0,1,3704.4
2019-01-09 10:00:00,2019,1,9,10,-1.1,-6.2,32.0,98.75,68.0,-8.11935106571707,0,1,3709.6
2019-01-09 11:00:00,2019,1,9,11,0.1,-5.4,34.0,98.73,66.0,-6.737419688496696,0,1,3819.8
2019-01-09 12:00:00,2019,1,9,12,-0.6,-4.6,35.0,98.68,75.0,-7.7552925816604095,0,1,3855.0
2019-01-09 13:00:00,2019,1,9,13,0.1,-5.8,42.0,98.66,64.0,-7.422403703335679,0,1,3805.6
2019-01-09 14:00:00,2019,1,9,14,-0.6,-7.5,40.0,98.67,60.0,-8.198039474383123,0,1,3879.8
2019-01-09 15:00:00,2019,1,9,15,-0.2,-7.1,37.0,98.72,60.0,-7.407167583361962,0,1,4123.0
2019-01-09 16:00:00,2019,1,9,16,-1.4,-9.3,34.0,98.77,55.0,-8.715282937181286,0,1,4819.400000000001
2019-01-09 17:00:00,2019,1,9,17,-1.8,-9.0,35.0,98.84,58.0,-9.34147183978238,0,1,5404.5
2019-01-09 18:00:00,2019,1,9,18,-2.4,-8.6,28.0,98.88,63.0,-9.371266180509878,0,1,5522.0
2019-01-09 19:00:00,2019,1,9,19,-2.9,-9.5,49.0,98.92,61.0,-12.018569357139157,0,1,5532.7
2019-01-09 20:00:00,2019,1,9,20,-3.2,-10.3,34.0,98.93,58.0,-11.088718835602789,0,1,5460.0
2019-01-09 21:00:00,2019,1,9,21,-3.5,-10.3,35.0,98.96,59.0,-11.58855912212184,0,1,5232.2
2019-01-09 22:00:00,2019,1,9,22,-3.9,-10.2,38.0,98.99,62.0,-12.419450508171847,0,1,4691.0
2019-01-09 23:00:00,2019,1,9,23,-4.5,-9.3,36.0,99.02,70.0,-13.015333389454504,0,1,4091.8
2019-01-10 00:00:00,2019,1,10,0,-4.9,-9.4,34.0,99.04,70.0,-13.33029718411199,0,1,3529.6
2019-01-10 01:00:00,2019,1,10,1,-4.5,-9.4,38.0,99.1,69.0,-13.218105567526395,0,1,3286.7000000000003
2019-01-10 02:00:00,2019,1,10,2,-5.1,-10.3,39.0,99.19,67.0,-14.11657708267712,0,1,3146.2000000000003
2019-01-10 03:00:00,2019,1,10,3,-5.5,-10.8,39.0,99.26,66.0,-14.65019589110688,0,1,3022.4
2019-01-10 04:00:00,2019,1,10,4,-5.8,-11.0,44.0,99.3,67.0,-15.52914499005389,0,1,3113.0
2019-01-10 05:00:00,2019,1,10,5,-5.8,-10.7,33.0,99.36,68.0,-14.402499111557397,0,1,3404.1
2019-01-10 06:00:00,2019,1,10,6,-6.4,-11.7,32.0,99.41,66.0,-15.072138028194352,0,1,3837.9
2019-01-10 07:00:00,2019,1,10,7,-6.6,-11.8,36.0,99.48,67.0,-15.797790834518214,0,1,4164.3
2019-01-10 08:00:00,2019,1,10,8,-6.8,-11.9,38.0,99.58,68.0,-16.279616628385487,0,1,3862.9
