Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season,TOTAL_CONSUMPTION
2019-01-01 06:00:00,2019,1,1,6,1.4,-0.7,20.5,99.42,86.0,-3.544793232098608,0,1,94764.6
2019-01-01 07:00:00,2019,1,1,7,1.6,-0.7,17.0,99.72,85.0,-2.7782642012342977,0,1,92246.3
2019-01-01 08:00:00,2019,1,1,8,1.7,-1.3,20.5,99.98,80.0,-3.165481943509891,0,1,90806.8
2019-01-01 09:00:00,2019,1,1,9,1.6,-2.4,20.5,100.27,75.0,-3.291919039706129,0,1,90340.6
2019-01-01 10:00:00,2019,1,1,10,1.3,-2.1,15.0,100.53,78.0,-2.81324383952314,0,1,91219.8
2019-01-01 11:00:00,2019,1,1,11,1.2,-2.2,17.0,100.57,78.0,-3.2764242204522045,0,1,94125.7
2019-01-01 12:00:00,2019,1,1,12,0.9,-4.6,22.0,100.55,67.0,-4.3798780942698885,0,1,97474.2
2019-01-01 13:00:00,2019,1,1,13,0.9,-4.5,13.0,100.66,67.0,-2.9219650242109942,0,1,101431.8
2019-01-01 14:00:00,2019,1,1,14,0.3,-5.4,11.0,100.82,66.0,-3.206166106859308,0,1,107782.4
2019-01-01 15:00:00,2019,1,1,15,0.6,-5.6,15.0,100.98,63.0,-3.676364865052494,0,1,111270.5
2019-01-01 16:00:00,2019,1,1,16,-0.9,-7.8,17.0,101.08,59.5,-5.891764321346216,0,1,113958.6
2019-01-01 17:00:00,2019,1,1,17,-2.1,-9.6,13.0,101.18,56.0,-6.579527338017578,0,1,114149.1
2019-01-01 18:00:00,2019,1,1,18,-3.8,-12.4,11.0,101.29,51.0,-8.140203146212599,0,1,112156.9
2019-01-01 19:00:00,2019,1,1,19,-5.0,-11.7,18.5,101.36,59.0,-11.284089666985288,0,1,109916.9
2019-01-01 20:00:00,2019,1,1,20,-6.7,-12.1,9.0,101.43,65.0,-10.979666275664902,0,1,108833.2
2019-01-01 21:00:00,2019,1,1,21,-7.1,-11.9,13.0,101.48,69.0,-12.67546452769522,0,1,109339.0
2019-01-01 22:00:00,2019,1,1,22,-8.2,-11.6,13.0,101.48,76.5,-14.0165707094243,0,1,116040.6
2019-01-01 23:00:00,2019,1,1,23,-9.2,-12.5,7.5,101.5,77.0,-13.32860270343743,0,1,123111.3
2019-01-02 00:00:00,2019,1,2,0,-9.2,-13.2,15.0,101.53,73.0,-15.760059222463449,0,1,121102.7
2019-01-02 01:00:00,2019,1,2,1,-9.5,-12.8,9.0,101.56,77.0,-14.29776826790413,0,1,117975.7
2019-01-02 02:00:00,2019,1,2,2,-10.1,-13.7,9.0,101.63,75.0,-15.008790123383967,0,1,113675.1
2019-01-02 03:00:00,2019,1,2,3,-10.1,-13.7,11.0,101.68,75.0,-15.721772255462778,0,1,107627.0
2019-01-02 04:00:00,2019,1,2,4,-10.6,-14.0,9.0,101.75,76.0,-15.601308336283829,0,1,98458.9
2019-01-02 05:00:00,2019,1,2,5,-11.3,-14.2,7.5,101.75,79.0,-15.78315560339729,0,1,91028.2
2019-01-02 06:00:00,2019,1,2,6,-12.2,-14.6,7.5,101.76,82.0,-16.835106846237228,0,1,86929.9
2019-01-02 07:00:00,2019,1,2,7,-12.8,-15.0,11.0,101.83,84.0,-18.97101615942714,0,1,85596.5
2019-01-02 08:00:00,2019,1,2,8,-12.7,-14.8,13.0,101.85,84.0,-19.502914180134173,0,1,85549.1
2019-01-02 09:00:00,2019,1,2,9,-12.0,-14.6,7.5,101.91,81.0,-16.60133990338391,0,1,86403.7
2019-01-02 10:00:00,2019,1,2,10,-11.0,-14.4,9.0,101.83,76.0,-16.07532290660372,0,1,87778.40000000001
2019-01-02 11:00:00,2019,1,2,11,-9.3,-14.1,7.5,101.79,68.0,-13.445486174864092,0,1,92693.2
2019-01-02 12:00:00,2019,1,2,12,-9.2,-13.8,9.0,101.66,69.0,-13.942257340164211,0,1,98554.8
2019-01-02 13:00:00,2019,1,2,13,-8.1,-12.8,7.5,101.53,69.0,-12.04288451774417,0,1,102112.3
2019-01-02 14:00:00,2019,1,2,14,-7.8,-12.8,9.0,101.43,67.0,-12.2832063440446,0,1,102529.8
2019-01-02 15:00:00,2019,1,2,15,-7.3,-11.9,11.0,101.36,70.0,-12.35218598468492,0,1,101320.4
2019-01-02 16:00:00,2019,1,2,16,-6.6,-10.0,11.0,101.19,77.0,-11.509789416990456,0,1,99697.3
2019-01-02 17:00:00,2019,1,2,17,-6.7,-9.6,13.0,101.08,80.0,-12.187789552521007,0,1,98905.2
2019-01-02 18:00:00,2019,1,2,18,-6.6,-9.3,13.0,100.93,81.0,-12.065870808727452,0,1,97438.5
2019-01-02 19:00:00,2019,1,2,19,-6.6,-8.9,9.0,100.82,84.0,-10.861162633084929,0,1,94995.9
2019-01-02 20:00:00,2019,1,2,20,-7.0,-8.6,15.0,100.72,88.0,-13.047393142228335,0,1,93653.7
2019-01-02 21:00:00,2019,1,2,21,-7.1,-8.5,9.0,100.63,90.0,-11.453680845984792,0,1,94702.7
2019-01-02 22:00:00,2019,1,2,22,-7.2,-8.5,7.5,100.45,90.0,-10.990933274904233,0,1,102653.3
2019-01-02 23:00:00,2019,1,2,23,-7.0,-8.2,7.5,100.3,91.0,-10.757166332050913,0,1,112774.7
2019-01-03 00:00:00,2019,1,3,0,-6.8,-8.0,13.0,100.15,91.0,-12.30970829631456,0,1,111326.1
2019-01-03 01:00:00,2019,1,3,1,-6.6,-7.7,9.0,100.03,92.0,-10.861162633084929,0,1,110609.7
2019-01-03 02:00:00,2019,1,3,2,-6.4,-7.2,7.5,99.99,94.0,-10.055865503490953,0,1,106045.6
2019-01-03 03:00:00,2019,1,3,3,-6.3,-7.3,9.0,99.97,93.0,-10.50565170534501,0,1,98943.9
2019-01-03 04:00:00,2019,1,3,4,-6.2,-7.4,13.0,100.02,91.0,-11.578195833553243,0,1,89359.5
2019-01-03 05:00:00,2019,1,3,5,-6.6,-8.2,11.0,100.07,88.0,-11.509789416990456,0,1,80556.90000000001
2019-01-03 06:00:00,2019,1,3,6,-7.3,-8.6,4.0,100.15,90.0,-9.223698698279598,0,1,74889.59999999999
2019-01-03 07:00:00,2019,1,3,7,-8.4,-9.4,0.0,100.23,92.5,7.899399999999998,0,1,72586.8
2019-01-03 08:00:00,2019,1,3,8,-6.8,-7.7,0.0,100.35,93.0,8.893799999999999,0,1,71766.0
2019-01-03 09:00:00,2019,1,3,9,-6.1,-7.2,0.0,100.4,92.0,9.32885,0,1,71996.0
2019-01-03 10:00:00,2019,1,3,10,-1.5,-5.0,15.0,100.39,77.0,-6.265727941640555,0,1,73131.29999999999
2019-01-03 11:00:00,2019,1,3,11,-0.1,-2.7,11.0,100.38,83.0,-3.687535574113289,0,1,77719.3
2019-01-03 12:00:00,2019,1,3,12,0.2,-3.4,15.0,100.25,77.0,-4.169576879640696,0,1,83727.29999999999
2019-01-03 13:00:00,2019,1,3,13,0.2,-4.4,20.5,100.25,71.0,-5.062038386453482,0,1,86955.90000000001
2019-01-03 14:00:00,2019,1,3,14,0.1,-5.0,26.0,100.23,69.0,-5.900516541230209,0,1,88103.0
2019-01-03 15:00:00,2019,1,3,15,0.0,-4.8,20.5,100.27,70.0,-5.314912578845961,0,1,87817.6
2019-01-03 16:00:00,2019,1,3,16,0.0,-4.2,20.5,100.27,73.0,-5.314912578845961,0,1,86906.0
2019-01-03 17:00:00,2019,1,3,17,0.2,-3.9,24.0,100.27,74.0,-5.529607199444157,0,1,86368.6
2019-01-03 18:00:00,2019,1,3,18,0.4,-3.9,15.0,100.27,73.0,-3.922970872346595,0,1,85621.8
2019-01-03 19:00:00,2019,1,3,19,0.6,-3.8,22.0,100.28,72.0,-4.761380843193985,0,1,83055.5
2019-01-03 20:00:00,2019,1,3,20,0.7,-4.1,15.0,100.3,70.0,-3.5530618614054426,0,1,82604.4
2019-01-03 21:00:00,2019,1,3,21,0.6,-4.0,18.5,100.2,71.0,-4.262259395757119,0,1,84869.6
2019-01-03 22:00:00,2019,1,3,22,0.9,-3.2,15.0,100.16,74.0,-3.306455854111342,0,1,93378.9
2019-01-03 23:00:00,2019,1,3,23,1.6,-2.7,28.0,100.09,73.0,-4.182251104359972,0,1,103445.6
2019-01-04 00:00:00,2019,1,4,0,1.6,-2.5,20.5,100.03,74.0,-3.291919039706129,0,1,102561.1
2019-01-04 01:00:00,2019,1,4,1,2.3,-1.4,24.0,99.95,77.0,-2.8399465996038287,0,1,102714.1
2019-01-04 02:00:00,2019,1,4,2,2.5,-0.9,30.0,99.97,78.0,-3.211064979721087,0,1,99149.3
2019-01-04 03:00:00,2019,1,4,3,2.7,-0.4,30.0,99.91,80.0,-2.950114050862421,0,1,91975.3
2019-01-04 04:00:00,2019,1,4,4,2.7,-0.2,26.0,99.85,81.0,-2.5483664750491792,0,1,83334.40000000001
2019-01-04 05:00:00,2019,1,4,5,2.7,0.2,24.0,99.82,84.0,-2.327630294872338,0,1,74562.09999999999
2019-01-04 06:00:00,2019,1,4,6,2.5,-0.1,22.0,99.8,83.0,-2.345196766674712,0,1,69156.2
2019-01-04 07:00:00,2019,1,4,7,2.3,-0.1,24.0,99.8,84.0,-2.8399465996038287,0,1,66499.0
2019-01-04 08:00:00,2019,1,4,8,2.4,0.2,22.0,99.8,85.0,-2.472364349649411,0,1,65749.90000000001
2019-01-04 09:00:00,2019,1,4,9,2.9,0.3,26.0,99.85,83.0,-2.290508777650639,0,1,66085.6
2019-01-04 10:00:00,2019,1,4,10,3.1,0.3,22.0,99.86,82.0,-1.5821912688265205,0,1,67804.8
2019-01-04 11:00:00,2019,1,4,11,3.6,0.8,24.0,99.82,82.0,-1.1749186092264856,0,1,72640.2
2019-01-04 12:00:00,2019,1,4,12,3.7,1.0,18.5,99.75,82.5,-0.3751747813272388,0,1,79253.5
2019-01-04 13:00:00,2019,1,4,13,4.0,1.2,17.0,99.68,82.0,0.2106959140731423,0,1,83377.8
2019-01-04 14:00:00,2019,1,4,14,4.4,1.3,15.0,99.62,80.0,1.0091492735354275,0,1,84598.40000000001
2019-01-04 15:00:00,2019,1,4,15,5.0,0.7,13.0,99.59,74.0,2.0767034713246697,0,1,83429.3
2019-01-04 16:00:00,2019,1,4,16,4.2,0.5,7.5,99.62,77.0,2.333782467735007,0,1,80580.4
2019-01-04 17:00:00,2019,1,4,17,2.6,-0.4,0.0,99.62,81.0,14.7359,0,1,79952.0
2019-01-04 18:00:00,2019,1,4,18,1.3,-1.0,0.0,99.61,85.0,13.92795,0,1,80052.7
2019-01-04 19:00:00,2019,1,4,19,0.7,-1.1,0.0,99.62,88.0,13.55505,0,1,79260.0
2019-01-04 20:00:00,2019,1,4,20,-0.4,-1.2,0.0,99.61,94.0,12.8714,0,1,80017.8
2019-01-04 21:00:00,2019,1,4,21,-2.5,-3.2,5.5,99.55,95.0,-4.671296964820148,0,1,83307.20000000001
2019-01-04 22:00:00,2019,1,4,22,-1.5,-1.8,5.5,99.55,98.0,-3.5289606924729986,0,1,92398.0
2019-01-04 23:00:00,2019,1,4,23,-3.4,-4.0,4.0,99.49,96.0,-4.869492753985592,0,1,105692.5
2019-01-05 00:00:00,2019,1,5,0,-3.4,-3.4,4.0,99.47,100.0,-4.869492753985592,1,1,108185.6
2019-01-05 01:00:00,2019,1,5,1,-3.6,-4.0,0.0,99.41,97.0,10.8826,1,1,110350.4
2019-01-05 02:00:00,2019,1,5,2,-3.8,-4.5,5.5,99.41,95.0,-6.156334118871441,1,1,108911.8
2019-01-05 03:00:00,2019,1,5,3,-3.8,-4.7,0.0,99.39,93.5,10.758299999999998,1,1,104229.8
2019-01-05 04:00:00,2019,1,5,4,-3.2,-3.7,0.0,99.36,96.0,11.1312,1,1,96600.4
2019-01-05 05:00:00,2019,1,5,5,-4.5,-5.0,5.5,99.35,96.0,-6.955969509514445,1,1,89390.8
2019-01-05 06:00:00,2019,1,5,6,-3.5,-3.9,4.0,99.4,97.0,-4.981139060249539,1,1,85426.6
2019-01-05 07:00:00,2019,1,5,7,-2.2,-2.7,7.5,99.42,96.0,-5.146759703571233,1,1,84282.7
2019-01-05 08:00:00,2019,1,5,8,-1.5,-2.3,9.0,99.41,94.0,-4.81747686150633,1,1,84545.40000000001
2019-01-05 09:00:00,2019,1,5,9,-1.3,-2.1,7.5,99.47,94.0,-4.094808460731293,1,1,85752.2
2019-01-05 10:00:00,2019,1,5,10,0.4,-0.3,0.0,99.57,95.0,13.3686,1,1,87694.90000000001
2019-01-05 11:00:00,2019,1,5,11,1.5,0.8,5.5,99.53,95.0,-0.1019518754315537,1,1,92652.2
2019-01-05 12:00:00,2019,1,5,12,2.6,1.1,5.5,99.46,90.0,1.15461802415031,1,1,99655.4
2019-01-05 13:00:00,2019,1,5,13,2.9,0.8,7.5,99.41,86.0,0.814297339188427,1,1,104192.0
2019-01-05 14:00:00,2019,1,5,14,3.1,-0.5,5.5,99.48,77.0,1.7257861603238849,1,1,106552.0
2019-01-05 15:00:00,2019,1,5,15,2.9,0.3,9.0,99.55,83.0,0.3966834120124607,1,1,104073.3
2019-01-05 16:00:00,2019,1,5,16,2.5,-0.1,9.0,99.57,83.0,-0.0773311583074289,1,1,101197.2
2019-01-05 17:00:00,2019,1,5,17,2.2,-0.6,11.0,99.54,82.0,-0.9196611374029052,1,1,99898.8
2019-01-05 18:00:00,2019,1,5,18,2.1,-0.1,9.0,99.64,85.0,-0.5513457286273205,1,1,99293.2
2019-01-05 19:00:00,2019,1,5,19,1.9,-0.1,13.0,99.69,87.0,-1.7027775862754675,1,1,98571.9
2019-01-05 20:00:00,2019,1,5,20,2.0,-0.2,4.0,99.66,85.0,1.1594077842676511,1,1,98957.7
2019-01-05 21:00:00,2019,1,5,21,1.9,0.0,9.0,99.66,87.0,-0.7883530137872656,1,1,101419.5
2019-01-05 22:00:00,2019,1,5,22,2.0,-0.3,22.0,99.64,85.0,-2.9810346815482047,1,1,111421.4
2019-01-05 23:00:00,2019,1,5,23,1.7,-0.1,13.0,99.6,88.0,-1.9466150738625727,1,1,122844.2
2019-01-06 00:00:00,2019,1,6,0,1.6,-0.2,5.5,99.59,88.0,0.012281751803162,1,1,123595.5
2019-01-06 01:00:00,2019,1,6,1,1.4,-0.2,7.5,99.62,89.0,-0.9389547322114724,1,1,123744.8
2019-01-06 02:00:00,2019,1,6,2,1.4,0.0,5.5,99.7,90.0,-0.2161855026662675,1,1,120976.8
2019-01-06 03:00:00,2019,1,6,3,1.3,0.9,5.5,99.78,97.0,-0.3304191299009831,1,1,114773.2
2019-01-06 04:00:00,2019,1,6,4,1.2,0.9,5.5,99.81,98.0,-0.4446527571356971,1,1,107809.0
2019-01-06 05:00:00,2019,1,6,5,1.4,0.9,13.0,99.93,96.5,-2.31237130524323,1,1,100944.2
2019-01-06 06:00:00,2019,1,6,6,1.7,0.7,11.0,100.06,93.0,-1.52137297147038,1,1,96291.7
2019-01-06 07:00:00,2019,1,6,7,1.8,0.3,13.0,100.25,90.0,-1.824696330069019,1,1,94507.3
2019-01-06 08:00:00,2019,1,6,8,1.7,-0.3,15.0,100.43,87.0,-2.320031824934938,1,1,94263.6
2019-01-06 09:00:00,2019,1,6,9,0.2,-3.3,22.0,100.67,77.0,-5.270051175092779,1,1,94993.1
2019-01-06 10:00:00,2019,1,6,10,0.3,-5.0,22.0,100.84,68.0,-5.142883592118079,1,1,96726.2
2019-01-06 11:00:00,2019,1,6,11,-0.1,-6.8,26.0,100.94,61.0,-6.158374238628751,1,1,99888.4
2019-01-06 12:00:00,2019,1,6,12,-0.6,-7.6,17.0,101.02,59.0,-5.518144306932785,1,1,104829.9
2019-01-06 13:00:00,2019,1,6,13,-0.3,-8.8,30.0,101.07,53.0,-6.864377983742417,1,1,111685.2
2019-01-06 14:00:00,2019,1,6,14,-0.8,-10.4,22.0,101.16,48.0,-6.541727004839763,1,1,118705.5
2019-01-06 15:00:00,2019,1,6,15,-1.9,-8.5,26.0,101.34,61.0,-8.479093515215617,1,1,120648.3
2019-01-06 16:00:00,2019,1,6,16,-2.8,-10.8,24.0,101.5,54.0,-9.371979484930336,1,1,119799.7
2019-01-06 17:00:00,2019,1,6,17,-4.5,-13.3,20.5,101.66,50.0,-11.004581907676735,1,1,118512.8
2019-01-06 18:00:00,2019,1,6,18,-5.5,-13.2,11.0,101.81,55.0,-10.186023382042013,1,1,115453.4
2019-01-06 19:00:00,2019,1,6,19,-6.1,-13.3,7.5,101.93,57.0,-9.70521508921097,1,1,111856.5
2019-01-06 20:00:00,2019,1,6,20,-6.4,-13.2,20.5,102.04,58.5,-13.406886735405289,1,1,110161.1
2019-01-06 21:00:00,2019,1,6,21,-7.5,-13.5,13.0,102.14,62.0,-13.16313950286943,1,1,111370.6
2019-01-06 22:00:00,2019,1,6,22,-8.4,-13.5,17.0,102.21,67.0,-15.232264681681968,1,1,120221.4
2019-01-06 23:00:00,2019,1,6,23,-9.1,-14.4,22.0,102.26,65.0,-17.096636391739743,1,1,130059.2
2019-01-07 00:00:00,2019,1,7,0,-9.9,-14.3,13.0,102.29,70.0,-16.089189353914698,0,1,128920.1
2019-01-07 01:00:00,2019,1,7,1,-10.5,-14.5,17.0,102.31,72.0,-17.847604782575978,0,1,124606.8
2019-01-07 02:00:00,2019,1,7,2,-11.1,-15.0,17.0,102.38,73.0,-18.59484481140284,0,1,120185.6
2019-01-07 03:00:00,2019,1,7,3,-12.4,-15.2,7.5,102.41,80.0,-17.068873789090553,0,1,114666.5
2019-01-07 04:00:00,2019,1,7,4,-12.1,-16.1,15.0,102.35,72.0,-19.335846328227912,0,1,107885.8
2019-01-07 05:00:00,2019,1,7,5,-12.6,-16.1,7.5,102.37,75.0,-17.302640731943868,0,1,100822.1
2019-01-07 06:00:00,2019,1,7,6,-12.4,-16.1,5.5,102.46,74.0,-15.98042606105692,0,1,95838.0
2019-01-07 07:00:00,2019,1,7,7,-12.2,-16.3,13.0,102.49,71.5,-18.89332046116641,0,1,94210.4
2019-01-07 08:00:00,2019,1,7,8,-12.0,-16.1,11.0,102.49,72.0,-18.00827722491918,0,1,93722.3
2019-01-07 09:00:00,2019,1,7,9,-11.3,-15.4,11.0,102.45,72.0,-17.165880657224715,0,1,94187.5
2019-01-07 10:00:00,2019,1,7,10,-10.5,-14.6,11.0,102.38,72.0,-16.203141722716758,0,1,95598.0
2019-01-07 11:00:00,2019,1,7,11,-9.7,-13.5,9.0,102.26,74.0,-14.534775553064076,0,1,97746.2
2019-01-07 12:00:00,2019,1,7,12,-8.5,-11.9,9.0,102.02,76.0,-13.112731842104406,0,1,101545.2
2019-01-07 13:00:00,2019,1,7,13,-7.9,-11.5,20.5,101.85,75.0,-15.303443178348878,0,1,107246.7
2019-01-07 14:00:00,2019,1,7,14,-7.2,-11.0,20.5,101.73,74.0,-14.4183835049752,0,1,114731.7
2019-01-07 15:00:00,2019,1,7,15,-7.4,-11.0,15.0,101.53,75.0,-13.54060515681654,0,1,117606.0
2019-01-07 16:00:00,2019,1,7,16,-7.0,-11.3,15.0,101.3,71.0,-13.047393142228335,0,1,118208.8
2019-01-07 17:00:00,2019,1,7,17,-5.8,-10.2,13.0,101.14,71.0,-11.090520858379032,0,1,117433.5
2019-01-07 18:00:00,2019,1,7,18,-3.3,-9.8,15.0,100.89,61.0,-8.485182007287465,0,1,116045.1
2019-01-07 19:00:00,2019,1,7,19,-2.5,-9.0,17.0,100.59,61.0,-7.884404398217844,0,1,113171.5
2019-01-07 20:00:00,2019,1,7,20,-1.5,-8.8,20.5,100.42,57.5,-7.211469021789552,0,1,111167.9
2019-01-07 21:00:00,2019,1,7,21,-0.8,-6.9,15.0,100.29,63.0,-5.402606916111201,0,1,111120.8
2019-01-07 22:00:00,2019,1,7,22,0.5,-3.7,22.0,100.11,73.0,-4.888548426168683,0,1,117663.6
2019-01-07 23:00:00,2019,1,7,23,0.6,-1.2,18.5,99.95,88.0,-4.262259395757119,0,1,123973.7
2019-01-08 00:00:00,2019,1,8,0,0.6,-0.7,18.5,99.78,91.0,-4.262259395757119,0,1,119946.4
2019-01-08 01:00:00,2019,1,8,1,1.1,-0.2,17.0,99.69,91.0,-3.400964225256682,0,1,113879.0
2019-01-08 02:00:00,2019,1,8,2,2.2,0.9,17.0,99.57,91.0,-2.031024172407438,0,1,107726.8
2019-01-08 03:00:00,2019,1,8,3,3.5,1.9,15.0,99.58,89.0,-0.1005777592880274,0,1,97988.2
2019-01-08 04:00:00,2019,1,8,4,4.2,3.1,15.0,99.56,93.0,0.7625432662413267,0,1,87462.0
2019-01-08 05:00:00,2019,1,8,5,4.4,3.1,15.0,99.58,91.0,1.0091492735354275,0,1,78077.59999999999
2019-01-08 06:00:00,2019,1,8,6,5.7,4.5,15.0,99.63,92.0,2.6120883209470844,0,1,71477.8
2019-01-08 07:00:00,2019,1,8,7,4.4,3.7,13.0,99.71,95.0,1.3451910085633534,0,1,68933.0
2019-01-08 08:00:00,2019,1,8,8,5.6,3.1,18.5,99.78,84.0,2.007231917839463,0,1,67560.8
2019-01-08 09:00:00,2019,1,8,9,5.5,3.4,7.5,99.8,86.0,3.853267596281584,0,1,67301.5
2019-01-08 10:00:00,2019,1,8,10,5.1,4.0,9.0,99.83,93.0,3.003763548771854,0,1,68646.40000000001
2019-01-08 11:00:00,2019,1,8,11,5.4,4.2,9.0,99.77,92.0,3.359274476511773,0,1,72602.0
2019-01-08 12:00:00,2019,1,8,12,6.5,4.6,5.5,99.62,88.0,5.609729486304189,0,1,80186.7
2019-01-08 13:00:00,2019,1,8,13,6.1,4.4,5.5,99.5,89.0,5.152794977365329,0,1,82989.3
2019-01-08 14:00:00,2019,1,8,14,4.3,3.3,5.5,99.42,93.0,3.0965896871404617,0,1,81368.2
2019-01-08 15:00:00,2019,1,8,15,4.2,3.2,5.5,99.36,93.0,2.982356059905748,0,1,78896.70000000001
2019-01-08 16:00:00,2019,1,8,16,3.8,2.7,7.5,99.32,93.0,1.866248582028367,0,1,77992.6
2019-01-08 17:00:00,2019,1,8,17,3.1,2.8,5.5,99.28,98.0,1.7257861603238849,0,1,77913.5
2019-01-08 18:00:00,2019,1,8,18,3.1,2.9,5.5,99.2,99.0,1.7257861603238849,0,1,76800.9
2019-01-08 19:00:00,2019,1,8,19,2.7,2.7,7.5,99.1,100.0,0.5805303963351074,0,1,74897.90000000001
2019-01-08 20:00:00,2019,1,8,20,2.5,2.4,5.5,99.09,99.0,1.040384396915596,0,1,74255.5
2019-01-08 21:00:00,2019,1,8,21,2.3,2.3,9.0,98.98,100.0,-0.3143384434673741,0,1,76310.9
2019-01-08 22:00:00,2019,1,8,22,2.3,2.3,4.0,98.97,100.0,1.4943467030594983,0,1,84595.0
2019-01-08 23:00:00,2019,1,8,23,2.1,2.1,11.0,98.96,100.0,-1.0400035042164009,0,1,93943.3
2019-01-09 00:00:00,2019,1,9,0,1.5,1.4,11.0,98.95,99.0,-1.7620577050973698,0,1,92951.1
2019-01-09 01:00:00,2019,1,9,1,1.1,0.9,9.0,98.97,99.0,-1.7363821544270448,0,1,92295.8
2019-01-09 02:00:00,2019,1,9,2,1.2,0.9,4.0,98.99,98.0,0.2662373341560602,0,1,88466.1
2019-01-09 03:00:00,2019,1,9,3,2.0,1.4,13.0,99.05,96.0,-1.5808588424819137,0,1,81767.6
2019-01-09 04:00:00,2019,1,9,4,2.6,1.7,20.5,99.07,94.0,-2.027548077743736,0,1,72392.4
2019-01-09 05:00:00,2019,1,9,5,2.8,1.1,26.0,99.1,89.0,-2.41943762634991,0,1,64066.1
2019-01-09 06:00:00,2019,1,9,6,2.3,0.3,22.0,99.13,87.0,-2.5995319326241084,0,1,59242.7
2019-01-09 07:00:00,2019,1,9,7,1.7,-0.9,30.0,99.19,83.0,-4.2548686951557535,0,1,57122.7
2019-01-09 08:00:00,2019,1,9,8,0.9,-2.7,31.0,99.25,77.0,-5.398499806205347,0,1,56618.4
2019-01-09 09:00:00,2019,1,9,9,0.8,-4.3,30.0,99.33,69.0,-5.429147875019751,0,1,56685.9
2019-01-09 10:00:00,2019,1,9,10,0.9,-5.0,37.0,99.38,65.0,-5.946290093778902,0,1,58525.5
2019-01-09 11:00:00,2019,1,9,11,0.9,-5.3,33.5,99.34,63.0,-5.636717906650771,0,1,63913.5
2019-01-09 12:00:00,2019,1,9,12,1.4,-5.3,28.0,99.34,61.0,-4.441701858167467,0,1,72976.5
2019-01-09 13:00:00,2019,1,9,13,1.0,-6.0,20.5,99.33,59.5,-4.050541616883567,0,1,77058.1
2019-01-09 14:00:00,2019,1,9,14,0.6,-5.1,28.0,99.38,66.0,-5.479504873397449,0,1,74448.8
2019-01-09 15:00:00,2019,1,9,15,0.2,-5.7,28.0,99.4,64.5,-5.99840638101244,0,1,70522.79999999999
2019-01-09 16:00:00,2019,1,9,16,-0.4,-5.6,20.5,99.45,68.0,-5.820660963630918,0,1,69088.79999999999
2019-01-09 17:00:00,2019,1,9,17,-1.1,-5.6,22.0,99.5,71.5,-6.923229753763859,0,1,67952.9
2019-01-09 18:00:00,2019,1,9,18,-1.7,-5.3,24.0,99.53,76.0,-7.9631096469187375,0,1,67123.8
2019-01-09 19:00:00,2019,1,9,19,-2.2,-5.5,22.0,99.54,78.0,-8.322073166485543,0,1,66204.5
2019-01-09 20:00:00,2019,1,9,20,-2.9,-5.6,26.0,99.54,82.0,-9.76838200220832,0,1,66088.8
2019-01-09 21:00:00,2019,1,9,21,-3.4,-5.8,28.0,99.53,83.0,-10.668519949547354,0,1,69843.5
2019-01-09 22:00:00,2019,1,9,22,-3.3,-7.1,26.0,99.54,75.0,-10.284097397005402,0,1,78636.9
2019-01-09 23:00:00,2019,1,9,23,-3.6,-7.6,31.0,99.59,74.0,-11.286068828621447,0,1,89846.4
2019-01-10 00:00:00,2019,1,10,0,-3.7,-8.1,28.0,99.6,71.5,-11.057696080258596,0,1,90984.1
2019-01-10 01:00:00,2019,1,10,1,-4.0,-8.6,26.0,99.66,70.0,-11.186599337900294,0,1,91090.8
2019-01-10 02:00:00,2019,1,10,2,-4.2,-9.5,35.0,99.74,67.0,-12.513830356026324,0,1,88307.90000000001
2019-01-10 03:00:00,2019,1,10,3,-5.1,-10.0,31.0,99.81,68.0,-13.248591836093482,0,1,82495.4
2019-01-10 04:00:00,2019,1,10,4,-5.3,-10.2,31.0,99.87,68.0,-13.510261570423088,0,1,74104.09999999999
2019-01-10 05:00:00,2019,1,10,5,-5.5,-10.6,26.0,99.93,67.0,-13.12053206838935,0,1,66598.2
2019-01-10 06:00:00,2019,1,10,6,-6.1,-11.1,31.0,100.0,68.0,-14.556940507741505,0,1,62485.1
2019-01-10 07:00:00,2019,1,10,7,-6.4,-11.6,30.0,100.1,67.0,-14.823381313931735,0,1,60915.1
2019-01-10 08:00:00,2019,1,10,8,-6.9,-11.9,26.0,100.22,67.5,-14.925535950179134,0,1,60695.8
2019-01-10 09:00:00,2019,1,10,9,-7.5,-12.6,33.5,100.34,67.0,-16.698888735150437,0,1,60946.0
2019-01-10 10:00:00,2019,1,10,10,-7.5,-12.9,26.0,100.43,65.0,-15.699109042374758,0,1,62471.2
2019-01-10 11:00:00,2019,1,10,11,-6.9,-12.6,22.0,100.43,64.0,-14.298949566296374,0,1,67759.6
2019-01-10 12:00:00,2019,1,10,12,-6.4,-12.5,26.0,100.42,62.0,-14.280891706682784,0,1,76333.7
2019-01-10 13:00:00,2019,1,10,13,-5.7,-12.2,26.0,100.43,60.0,-13.37838976578789,0,1,80777.29999999999
2019-01-10 14:00:00,2019,1,10,14,-6.1,-12.8,17.0,100.47,59.0,-12.367844571179004,0,1,77035.59999999999
2019-01-10 15:00:00,2019,1,10,15,-6.1,-13.7,28.0,100.56,55.0,-14.17110512594854,0,1,70420.3
