FSA,CUSTOMER_TYPE,HOUR,DATE,TOTAL_CONSUMPTION,YEAR,MONTH,DAY
L9G,Residential,12,2022-07-24,15398.300000000001,2022,7,24
L9G,Residential,12,2022-07-25,12965.9,2022,7,25
L9G,Residential,12,2022-07-26,11067.8,2022,7,26
L9G,Residential,12,2022-07-27,11926.5,2022,7,27
L9G,Residential,12,2022-07-28,15561.9,2022,7,28
L9G,Residential,12,2022-07-29,13310.9,2022,7,29
L9G,Residential,12,2022-07-30,12637.699999999999,2022,7,30
L9G,Residential,12,2022-07-31,14305.9,2022,7,31
L9G,Residential,12,2022-08-01,15410.7,2022,8,1
L9G,Residential,12,2022-08-02,13397.199999999999,2022,8,2
L9G,Residential,12,2022-08-03,13132.6,2022,8,3
L9G,Residential,12,2022-08-04,14552.1,2022,8,4
L9G,Residential,12,2022-08-05,13500.3,2022,8,5
L9G,Residential,12,2022-08-06,18930.300000000003,2022,8,6
L9G,Residential,12,2022-08-07,20324.300000000003,2022,8,7
L9G,Residential,12,2022-08-08,14973.199999999999,2022,8,8
L9G,Residential,12,2022-08-09,11016.5,2022,8,9
L9G,Residential,12,2022-08-10,12036.400000000001,2022,8,10
L9G,Residential,12,2022-08-11,12975.0,2022,8,11
L9G,Residential,12,2022-08-12,11150.7,2022,8,12
L9G,Residential,12,2022-08-13,12211.6,2022,8,13
L9G,Residential,12,2022-08-14,13298.1,2022,8,14
L9G,Residential,12,2022-08-15,10995.699999999999,2022,8,15
L9G,Residential,12,2022-08-16,12744.9,2022,8,16
L9G,Residential,12,2022-08-17,13242.0,2022,8,17
L9G,Residential,12,2022-08-18,13367.300000000001,2022,8,18
L9G,Residential,12,2022-08-19,14224.8,2022,8,19
L9G,Residential,12,2022-08-20,17093.8,2022,8,20
L9G,Residential,12,2022-08-21,13867.0,2022,8,21
L9G,Residential,12,2022-08-22,12055.300000000001,2022,8,22
L9G,Residential,12,2022-08-23,13506.3,2022,8,23
L9G,Residential,12,2022-08-24,13386.1,2022,8,24
L9G,Residential,12,2022-08-25,14272.599999999999,2022,8,25
L9G,Residential,12,2022-08-26,11771.199999999999,2022,8,26
L9G,Residential,12,2022-08-27,11619.2,2022,8,27
L9G,Residential,12,2022-08-28,13836.2,2022,8,28
L9G,Residential,12,2022-08-29,17265.3,2022,8,29
L9G,Residential,12,2022-08-30,11475.2,2022,8,30
L9G,Residential,12,2022-08-31,11663.7,2022,8,31
L9G,Residential,12,2022-09-01,10243.1,2022,9,1
L9G,Residential,12,2022-09-02,12650.5,2022,9,2
L9G,Residential,12,2022-09-03,17137.2,2022,9,3
L9G,Residential,12,2022-09-04,11701.199999999999,2022,9,4
L9G,Residential,12,2022-09-05,10874.9,2022,9,5
L9G,Residential,12,2022-09-06,9480.5,2022,9,6
L9G,Residential,12,2022-09-07,9847.5,2022,9,7
L9G,Residential,12,2022-09-08,10501.5,2022,9,8
L9G,Residential,12,2022-09-09,11341.300000000001,2022,9,9
L9G,Residential,12,2022-09-10,15126.5,2022,9,10
L9G,Residential,12,2022-09-11,12754.800000000001,2022,9,11
L9G,Residential,12,2022-09-12,10983.7,2022,9,12
L9G,Residential,12,2022-09-13,8487.2,2022,9,13
L9G,Residential,12,2022-09-14,8987.300000000001,2022,9,14
L9G,Residential,12,2022-09-15,8304.3,2022,9,15
L9G,Residential,12,2022-09-16,8547.7,2022,9,16
L9G,Residential,12,2022-09-17,11369.699999999999,2022,9,17
L9G,Residential,12,2022-09-18,14733.0,2022,9,18
L9G,Residential,12,2022-09-19,11189.9,2022,9,19
L9G,Residential,12,2022-09-20,9693.5,2022,9,20
L9G,Residential,12,2022-09-21,9658.4,2022,9,21
L9G,Residential,12,2022-09-22,8269.3,2022,9,22
L9G,Residential,12,2022-09-23,7984.900000000001,2022,9,23
L9G,Residential,12,2022-09-24,9022.699999999999,2022,9,24
L9G,Residential,12,2022-09-25,9849.9,2022,9,25
L9G,Residential,12,2022-09-26,7862.6,2022,9,26
L9G,Residential,12,2022-09-27,7851.099999999999,2022,9,27
L9G,Residential,12,2022-09-28,7785.5,2022,9,28
L9G,Residential,12,2022-09-29,7469.9,2022,9,29
L9G,Residential,12,2022-09-30,7605.799999999999,2022,9,30
L9G,Residential,12,2022-10-01,8916.1,2022,10,1
L9G,Residential,12,2022-10-02,9319.800000000001,2022,10,2
L9G,Residential,12,2022-10-03,7621.099999999999,2022,10,3
L9G,Residential,12,2022-10-04,7229.2,2022,10,4
L9G,Residential,12,2022-10-05,7065.2,2022,10,5
L9G,Residential,12,2022-10-06,7221.6,2022,10,6
L9G,Residential,12,2022-10-07,7683.2,2022,10,7
L9G,Residential,12,2022-10-08,9758.099999999999,2022,10,8
L9G,Residential,12,2022-10-09,9549.2,2022,10,9
L9G,Residential,12,2022-10-10,9768.4,2022,10,10
L9G,Residential,12,2022-10-11,7106.1,2022,10,11
L9G,Residential,12,2022-10-12,7008.5,2022,10,12
L9G,Residential,12,2022-10-13,7422.799999999999,2022,10,13
L9G,Residential,12,2022-10-14,7428.599999999999,2022,10,14
L9G,Residential,12,2022-10-15,8991.5,2022,10,15
L9G,Residential,12,2022-10-16,9026.6,2022,10,16
L9G,Residential,12,2022-10-17,7735.900000000001,2022,10,17
L9G,Residential,12,2022-10-18,7704.6,2022,10,18
L9G,Residential,12,2022-10-19,7535.8,2022,10,19
L9G,Residential,12,2022-10-20,7714.9,2022,10,20
L9G,Residential,12,2022-10-21,7278.4,2022,10,21
L9G,Residential,12,2022-10-22,8410.2,2022,10,22
L9G,Residential,12,2022-10-23,8477.7,2022,10,23
L9G,Residential,12,2022-10-24,7132.400000000001,2022,10,24
L9G,Residential,12,2022-10-25,6667.1,2022,10,25
L9G,Residential,12,2022-10-26,7383.7,2022,10,26
L9G,Residential,12,2022-10-27,7113.5,2022,10,27
L9G,Residential,12,2022-10-28,7471.5,2022,10,28
L9G,Residential,12,2022-10-29,8664.5,2022,10,29
L9G,Residential,12,2022-10-30,8912.7,2022,10,30
L9G,Residential,12,2022-10-31,7806.7,2022,10,31
L9G,Residential,12,2022-11-01,6950.2,2022,11,1
L9G,Residential,12,2022-11-02,6895.200000000001,2022,11,2
L9G,Residential,12,2022-11-03,7456.900000000001,2022,11,3
L9G,Residential,12,2022-11-04,7037.900000000001,2022,11,4
L9G,Residential,12,2022-11-05,8432.5,2022,11,5
L9G,Residential,12,2022-11-06,8543.9,2022,11,6
L9G,Residential,12,2022-11-07,7291.7,2022,11,7
L9G,Residential,12,2022-11-08,7001.2,2022,11,8
L9G,Residential,12,2022-11-09,7017.5,2022,11,9
L9G,Residential,12,2022-11-10,6694.5,2022,11,10
L9G,Residential,12,2022-11-11,7381.5,2022,11,11
L9G,Residential,12,2022-11-12,8904.3,2022,11,12
L9G,Residential,12,2022-11-13,9341.3,2022,11,13
L9G,Residential,12,2022-11-14,7797.0,2022,11,14
L9G,Residential,12,2022-11-15,8200.9,2022,11,15
L9G,Residential,12,2022-11-16,8140.4,2022,11,16
L9G,Residential,12,2022-11-17,8042.099999999999,2022,11,17
L9G,Residential,12,2022-11-18,8177.1,2022,11,18
L9G,Residential,12,2022-11-19,10256.4,2022,11,19
L9G,Residential,12,2022-11-20,10565.3,2022,11,20
L9G,Residential,12,2022-11-21,8543.8,2022,11,21
L9G,Residential,12,2022-11-22,7918.1,2022,11,22
L9G,Residential,12,2022-11-23,7597.2,2022,11,23
L9G,Residential,12,2022-11-24,7754.0,2022,11,24
L9G,Residential,12,2022-11-25,8022.6,2022,11,25
L9G,Residential,12,2022-11-26,9129.0,2022,11,26
L9G,Residential,12,2022-11-27,10180.9,2022,11,27
L9G,Residential,12,2022-11-28,8471.800000000001,2022,11,28
L9G,Residential,12,2022-11-29,8097.700000000001,2022,11,29
L9G,Residential,12,2022-11-30,8588.300000000001,2022,11,30
L9G,Residential,12,2022-12-01,8988.400000000001,2022,12,1
L9G,Residential,12,2022-12-02,8573.8,2022,12,2
L9G,Residential,12,2022-12-03,10177.800000000001,2022,12,3
L9G,Residential,12,2022-12-04,10192.1,2022,12,4
L9G,Residential,12,2022-12-05,8520.8,2022,12,5
L9G,Residential,12,2022-12-06,8232.7,2022,12,6
L9G,Residential,12,2022-12-07,7952.599999999999,2022,12,7
L9G,Residential,12,2022-12-08,7832.2,2022,12,8
L9G,Residential,12,2022-12-09,9056.1,2022,12,9
L9G,Residential,12,2022-12-10,10828.300000000001,2022,12,10
L9G,Residential,12,2022-12-11,10357.300000000001,2022,12,11
L9G,Residential,12,2022-12-12,9226.4,2022,12,12
L9G,Residential,12,2022-12-13,8287.3,2022,12,13
L9G,Residential,12,2022-12-14,8969.199999999999,2022,12,14
L9G,Residential,12,2022-12-15,10163.9,2022,12,15
L9G,Residential,12,2022-12-16,8767.2,2022,12,16
L9G,Residential,12,2022-12-17,10482.9,2022,12,17
L9G,Residential,12,2022-12-18,11061.699999999999,2022,12,18
L9G,Residential,12,2022-12-19,9372.1,2022,12,19
L9G,Residential,12,2022-12-20,8898.5,2022,12,20
L9G,Residential,12,2022-12-21,8685.1,2022,12,21
L9G,Residential,12,2022-12-22,9024.8,2022,12,22
L9G,Residential,12,2022-12-23,12261.1,2022,12,23
L9G,Residential,12,2022-12-24,13795.9,2022,12,24
L9G,Residential,12,2022-12-25,12864.800000000001,2022,12,25
L9G,Residential,12,2022-12-26,11949.5,2022,12,26
L9G,Residential,12,2022-12-27,10720.8,2022,12,27
L9G,Residential,12,2022-12-28,9533.9,2022,12,28
L9G,Residential,12,2022-12-29,9133.1,2022,12,29
L9G,Residential,12,2022-12-30,8939.0,2022,12,30
L9G,Residential,12,2022-12-31,10110.8,2022,12,31
L9G,Residential,12,2023-01-01,9658.3,2023,1,1
L9G,Residential,12,2023-01-02,9234.300000000001,2023,1,2
L9G,Residential,12,2023-01-03,9333.0,2023,1,3
L9G,Residential,12,2023-01-04,9273.9,2023,1,4
L9G,Residential,12,2023-01-05,8920.9,2023,1,5
L9G,Residential,12,2023-01-06,9245.699999999999,2023,1,6
L9G,Residential,12,2023-01-07,10095.9,2023,1,7
L9G,Residential,12,2023-01-08,10642.2,2023,1,8
L9G,Residential,12,2023-01-09,8636.2,2023,1,9
L9G,Residential,12,2023-01-10,8729.300000000001,2023,1,10
L9G,Residential,12,2023-01-11,8645.8,2023,1,11
L9G,Residential,12,2023-01-12,8441.6,2023,1,12
L9G,Residential,12,2023-01-13,9090.300000000001,2023,1,13
L9G,Residential,12,2023-01-14,10577.0,2023,1,14
L9G,Residential,12,2023-01-15,10417.5,2023,1,15
L9G,Residential,12,2023-01-16,8456.0,2023,1,16
L9G,Residential,12,2023-01-17,8734.2,2023,1,17
L9G,Residential,12,2023-01-18,8487.5,2023,1,18
L9G,Residential,12,2023-01-19,9223.4,2023,1,19
L9G,Residential,12,2023-01-20,8560.8,2023,1,20
L9G,Residential,12,2023-01-21,10616.7,2023,1,21
L9G,Residential,12,2023-01-22,10431.300000000001,2023,1,22
L9G,Residential,12,2023-01-23,8300.6,2023,1,23
L9G,Residential,12,2023-01-24,8619.4,2023,1,24
L9G,Residential,12,2023-01-25,9126.199999999999,2023,1,25
L9G,Residential,12,2023-01-26,9347.400000000001,2023,1,26
L9G,Residential,12,2023-01-27,9041.4,2023,1,27
L9G,Residential,12,2023-01-28,10115.6,2023,1,28
L9G,Residential,12,2023-01-29,10343.1,2023,1,29
L9G,Residential,12,2023-01-30,9054.800000000001,2023,1,30
L9G,Residential,12,2023-01-31,8780.5,2023,1,31
L9G,Residential,12,2023-02-01,9421.1,2023,2,1
L9G,Residential,12,2023-02-02,8790.4,2023,2,2
L9G,Residential,12,2023-02-03,10043.300000000001,2023,2,3
L9G,Residential,12,2023-02-04,12022.2,2023,2,4
L9G,Residential,12,2023-02-05,10415.599999999999,2023,2,5
L9G,Residential,12,2023-02-06,8607.1,2023,2,6
L9G,Residential,12,2023-02-07,8682.3,2023,2,7
L9G,Residential,12,2023-02-08,7682.1,2023,2,8
L9G,Residential,12,2023-02-09,9167.900000000001,2023,2,9
L9G,Residential,12,2023-02-10,8975.3,2023,2,10
L9G,Residential,12,2023-02-11,10308.300000000001,2023,2,11
L9G,Residential,12,2023-02-12,9568.7,2023,2,12
L9G,Residential,12,2023-02-13,8038.1,2023,2,13
L9G,Residential,12,2023-02-14,7639.9,2023,2,14
L9G,Residential,12,2023-02-15,8014.099999999999,2023,2,15
L9G,Residential,12,2023-02-16,8051.2,2023,2,16
L9G,Residential,12,2023-02-17,8846.400000000001,2023,2,17
L9G,Residential,12,2023-02-18,10273.7,2023,2,18
L9G,Residential,12,2023-02-19,9212.400000000001,2023,2,19
L9G,Residential,12,2023-02-20,9226.0,2023,2,20
L9G,Residential,12,2023-02-21,8053.4,2023,2,21
L9G,Residential,12,2023-02-22,8867.300000000001,2023,2,22
L9G,Residential,12,2023-02-23,10008.3,2023,2,23
L9G,Residential,12,2023-02-24,8543.3,2023,2,24
L9G,Residential,12,2023-02-25,10442.0,2023,2,25
L9G,Residential,12,2023-02-26,9565.1,2023,2,26
L9G,Residential,12,2023-02-27,8759.6,2023,2,27
L9G,Residential,12,2023-02-28,8734.8,2023,2,28
L9G,Residential,12,2023-03-01,8253.6,2023,3,1
L9G,Residential,12,2023-03-02,7671.700000000001,2023,3,2
L9G,Residential,12,2023-03-03,8496.8,2023,3,3
L9G,Residential,12,2023-03-04,9858.2,2023,3,4
L9G,Residential,12,2023-03-05,9417.699999999999,2023,3,5
L9G,Residential,12,2023-03-06,8733.699999999999,2023,3,6
L9G,Residential,12,2023-03-07,7864.5,2023,3,7
L9G,Residential,12,2023-03-08,7694.0,2023,3,8
L9G,Residential,12,2023-03-09,7622.8,2023,3,9
L9G,Residential,12,2023-03-10,9443.800000000001,2023,3,10
L9G,Residential,12,2023-03-11,9503.8,2023,3,11
L9G,Residential,12,2023-03-12,10162.800000000001,2023,3,12
L9G,Residential,12,2023-03-13,8616.2,2023,3,13
L9G,Residential,12,2023-03-14,8431.8,2023,3,14
L9G,Residential,12,2023-03-15,8119.7,2023,3,15
L9G,Residential,12,2023-03-16,7957.5,2023,3,16
L9G,Residential,12,2023-03-17,8898.9,2023,3,17
L9G,Residential,12,2023-03-18,9775.5,2023,3,18
L9G,Residential,12,2023-03-19,10478.1,2023,3,19
L9G,Residential,12,2023-03-20,8026.5,2023,3,20
L9G,Residential,12,2023-03-21,7503.0,2023,3,21
L9G,Residential,12,2023-03-22,7730.400000000001,2023,3,22
L9G,Residential,12,2023-03-23,7867.4,2023,3,23
L9G,Residential,12,2023-03-24,7897.9,2023,3,24
L9G,Residential,12,2023-03-25,10871.900000000001,2023,3,25
L9G,Residential,12,2023-03-26,9379.4,2023,3,26
L9G,Residential,12,2023-03-27,8763.300000000001,2023,3,27
L9G,Residential,12,2023-03-28,7446.599999999999,2023,3,28
L9G,Residential,12,2023-03-29,7532.9,2023,3,29
L9G,Residential,12,2023-03-30,8004.8,2023,3,30
L9G,Residential,12,2023-03-31,9174.199999999999,2023,3,31
L9G,Residential,12,2023-04-01,9017.800000000001,2023,4,1
L9G,Residential,12,2023-04-02,9739.9,2023,4,2
L9G,Residential,12,2023-04-03,7459.0,2023,4,3
L9G,Residential,12,2023-04-04,7657.200000000001,2023,4,4
L9G,Residential,12,2023-04-05,8261.7,2023,4,5
L9G,Residential,12,2023-04-06,7505.2,2023,4,6
L9G,Residential,12,2023-04-07,9677.0,2023,4,7
L9G,Residential,12,2023-04-08,9404.8,2023,4,8
L9G,Residential,12,2023-04-09,9733.300000000001,2023,4,9
L9G,Residential,12,2023-04-10,8022.400000000001,2023,4,10
L9G,Residential,12,2023-04-11,6674.7,2023,4,11
L9G,Residential,12,2023-04-12,6544.299999999999,2023,4,12
L9G,Residential,12,2023-04-13,7024.5,2023,4,13
L9G,Residential,12,2023-04-14,7510.1,2023,4,14
L9G,Residential,12,2023-04-15,8471.1,2023,4,15
L9G,Residential,12,2023-04-16,9008.9,2023,4,16
L9G,Residential,12,2023-04-17,7770.5,2023,4,17
L9G,Residential,12,2023-04-18,8201.9,2023,4,18
L9G,Residential,12,2023-04-19,7502.1,2023,4,19
L9G,Residential,12,2023-04-20,7208.5,2023,4,20
L9G,Residential,12,2023-04-21,7004.5,2023,4,21
L9G,Residential,12,2023-04-22,9371.0,2023,4,22
L9G,Residential,12,2023-04-23,9332.5,2023,4,23
L9G,Residential,12,2023-04-24,7869.3,2023,4,24
L9G,Residential,12,2023-04-25,7277.599999999999,2023,4,25
L9G,Residential,12,2023-04-26,7261.400000000001,2023,4,26
L9G,Residential,12,2023-04-27,7105.5,2023,4,27
L9G,Residential,12,2023-04-28,7965.799999999999,2023,4,28
L9G,Residential,12,2023-04-29,9889.0,2023,4,29
L9G,Residential,12,2023-04-30,9890.1,2023,4,30
L9G,Residential,12,2023-05-01,8131.1,2023,5,1
L9G,Residential,12,2023-05-02,7860.400000000001,2023,5,2
L9G,Residential,12,2023-05-03,7987.400000000001,2023,5,3
L9G,Residential,12,2023-05-04,7528.900000000001,2023,5,4
L9G,Residential,12,2023-05-05,7434.7,2023,5,5
L9G,Residential,12,2023-05-06,8476.6,2023,5,6
L9G,Residential,12,2023-05-07,9729.300000000001,2023,5,7
L9G,Residential,12,2023-05-08,7197.099999999999,2023,5,8
L9G,Residential,12,2023-05-09,7056.200000000001,2023,5,9
L9G,Residential,12,2023-05-10,7051.0,2023,5,10
L9G,Residential,12,2023-05-11,7131.3,2023,5,11
L9G,Residential,12,2023-05-12,8473.3,2023,5,12
L9G,Residential,12,2023-05-13,9575.7,2023,5,13
L9G,Residential,12,2023-05-14,8957.199999999999,2023,5,14
L9G,Residential,12,2023-05-15,7575.6,2023,5,15
L9G,Residential,12,2023-05-16,7317.099999999999,2023,5,16
L9G,Residential,12,2023-05-17,7512.7,2023,5,17
L9G,Residential,12,2023-05-18,7380.5,2023,5,18
L9G,Residential,12,2023-05-19,7539.8,2023,5,19
L9G,Residential,12,2023-05-20,9685.2,2023,5,20
L9G,Residential,12,2023-05-21,8713.9,2023,5,21
L9G,Residential,12,2023-05-22,9342.0,2023,5,22
L9G,Residential,12,2023-05-23,7511.0,2023,5,23
L9G,Residential,12,2023-05-24,7790.6,2023,5,24
L9G,Residential,12,2023-05-25,7644.3,2023,5,25
L9G,Residential,12,2023-05-26,7702.5,2023,5,26
L9G,Residential,12,2023-05-27,9277.0,2023,5,27
L9G,Residential,12,2023-05-28,10406.9,2023,5,28
L9G,Residential,12,2023-05-29,9026.5,2023,5,29
L9G,Residential,12,2023-05-30,9810.699999999999,2023,5,30
L9G,Residential,12,2023-05-31,11556.7,2023,5,31
L9G,Residential,12,2023-06-01,13835.2,2023,6,1
L9G,Residential,12,2023-06-02,15365.1,2023,6,2
L9G,Residential,12,2023-06-03,12182.7,2023,6,3
L9G,Residential,12,2023-06-04,10115.4,2023,6,4
L9G,Residential,12,2023-06-05,8647.0,2023,6,5
L9G,Residential,12,2023-06-06,9828.400000000001,2023,6,6
L9G,Residential,12,2023-06-07,8552.3,2023,6,7
L9G,Residential,12,2023-06-08,8304.1,2023,6,8
L9G,Residential,12,2023-06-09,8734.199999999999,2023,6,9
L9G,Residential,12,2023-06-10,9997.9,2023,6,10
L9G,Residential,12,2023-06-11,10828.800000000001,2023,6,11
L9G,Residential,12,2023-06-12,8891.8,2023,6,12
L9G,Residential,12,2023-06-13,8189.3,2023,6,13
L9G,Residential,12,2023-06-14,8149.6,2023,6,14
L9G,Residential,12,2023-06-15,8341.7,2023,6,15
L9G,Residential,12,2023-06-16,8786.1,2023,6,16
L9G,Residential,12,2023-06-17,11244.300000000001,2023,6,17
L9G,Residential,12,2023-06-18,11674.2,2023,6,18
L9G,Residential,12,2023-06-19,10539.7,2023,6,19
L9G,Residential,12,2023-06-20,10107.3,2023,6,20
L9G,Residential,12,2023-06-21,11084.9,2023,6,21
L9G,Residential,12,2023-06-22,9482.400000000001,2023,6,22
L9G,Residential,12,2023-06-23,10671.0,2023,6,23
L9G,Residential,12,2023-06-24,13128.6,2023,6,24
L9G,Residential,12,2023-06-25,16172.2,2023,6,25
L9G,Residential,12,2023-06-26,11397.8,2023,6,26
L9G,Residential,12,2023-06-27,11649.9,2023,6,27
L9G,Residential,12,2023-06-28,10208.2,2023,6,28
L9G,Residential,12,2023-06-29,10696.2,2023,6,29
L9G,Residential,12,2023-06-30,12663.6,2023,6,30
L9G,Residential,12,2023-07-01,17832.7,2023,7,1
L9G,Residential,12,2023-07-02,12930.5,2023,7,2
L9G,Residential,12,2023-07-03,11779.4,2023,7,3
L9G,Residential,12,2023-07-04,15092.599999999999,2023,7,4
L9G,Residential,12,2023-07-05,17326.2,2023,7,5
L9G,Residential,12,2023-07-06,18263.100000000002,2023,7,6
L9G,Residential,12,2023-07-07,14230.3,2023,7,7
L9G,Residential,12,2023-07-08,12946.2,2023,7,8
L9G,Residential,12,2023-07-09,12852.1,2023,7,9
L9G,Residential,12,2023-07-10,12911.5,2023,7,10
L9G,Residential,12,2023-07-11,14846.3,2023,7,11
L9G,Residential,12,2023-07-12,11363.6,2023,7,12
L9G,Residential,12,2023-07-13,13216.2,2023,7,13
L9G,Residential,12,2023-07-14,12015.1,2023,7,14
L9G,Residential,12,2023-07-15,13298.900000000001,2023,7,15
L9G,Residential,12,2023-07-16,14429.400000000001,2023,7,16
L9G,Residential,12,2023-07-17,12975.5,2023,7,17
L9G,Residential,12,2023-07-18,12958.0,2023,7,18
L9G,Residential,12,2023-07-19,12410.1,2023,7,19
L9G,Residential,12,2023-07-20,13999.5,2023,7,20
L9G,Residential,12,2023-07-21,12149.6,2023,7,21
L9G,Residential,12,2023-07-22,14813.2,2023,7,22
L9G,Residential,12,2023-07-23,15785.5,2023,7,23
L9G,Residential,12,2023-07-24,13573.1,2023,7,24
L9G,Residential,12,2023-07-25,13932.0,2023,7,25
L9G,Residential,12,2023-07-26,16296.9,2023,7,26
L9G,Residential,12,2023-07-27,13580.9,2023,7,27
L9G,Residential,12,2023-07-28,16499.4,2023,7,28
L9G,Residential,12,2023-07-29,13611.5,2023,7,29
L9G,Residential,12,2023-07-30,12207.1,2023,7,30
L9G,Residential,12,2023-07-31,10549.1,2023,7,31
L9G,Residential,12,2023-08-01,10465.800000000001,2023,8,1
L9G,Residential,12,2023-08-02,10262.6,2023,8,2
L9G,Residential,12,2023-08-03,14508.4,2023,8,3
L9G,Residential,12,2023-08-04,13966.2,2023,8,4
L9G,Residential,12,2023-08-05,13449.7,2023,8,5
L9G,Residential,12,2023-08-06,12529.5,2023,8,6
L9G,Residential,12,2023-08-07,13006.0,2023,8,7
L9G,Residential,12,2023-08-08,11479.199999999999,2023,8,8
L9G,Residential,12,2023-08-09,13458.8,2023,8,9
L9G,Residential,12,2023-08-10,14794.199999999999,2023,8,10
L9G,Residential,12,2023-08-11,11976.4,2023,8,11
L9G,Residential,12,2023-08-12,14876.5,2023,8,12
L9G,Residential,12,2023-08-13,13549.1,2023,8,13
L9G,Residential,12,2023-08-14,11962.0,2023,8,14
L9G,Residential,12,2023-08-15,10113.6,2023,8,15
L9G,Residential,12,2023-08-16,11655.9,2023,8,16
L9G,Residential,12,2023-08-17,12053.4,2023,8,17
L9G,Residential,12,2023-08-18,9710.2,2023,8,18
L9G,Residential,12,2023-08-19,10409.800000000001,2023,8,19
L9G,Residential,12,2023-08-20,13793.7,2023,8,20
L9G,Residential,12,2023-08-21,12372.9,2023,8,21
L9G,Residential,12,2023-08-22,10622.4,2023,8,22
L9G,Residential,12,2023-08-23,9730.800000000001,2023,8,23
L9G,Residential,12,2023-08-24,9609.699999999999,2023,8,24
L9G,Residential,12,2023-08-25,11432.7,2023,8,25
L9G,Residential,12,2023-08-26,12399.3,2023,8,26
L9G,Residential,12,2023-08-27,11364.300000000001,2023,8,27
L9G,Residential,12,2023-08-28,10030.3,2023,8,28
L9G,Residential,12,2023-08-29,10390.800000000001,2023,8,29
L9G,Residential,12,2023-08-30,9367.800000000001,2023,8,30
L9G,Residential,12,2023-08-31,8966.6,2023,8,31
L9G,Residential,12,2023-09-01,9986.1,2023,9,1
L9G,Residential,12,2023-09-02,11638.7,2023,9,2
L9G,Residential,12,2023-09-03,14908.5,2023,9,3
L9G,Residential,12,2023-09-04,18747.699999999997,2023,9,4
L9G,Residential,12,2023-09-05,17506.0,2023,9,5
L9G,Residential,12,2023-09-06,17596.1,2023,9,6
L9G,Residential,12,2023-09-07,14169.4,2023,9,7
L9G,Residential,12,2023-09-08,9457.0,2023,9,8
L9G,Residential,12,2023-09-09,10670.6,2023,9,9
L9G,Residential,12,2023-09-10,11081.2,2023,9,10
L9G,Residential,12,2023-09-11,10137.800000000001,2023,9,11
L9G,Residential,12,2023-09-12,9353.5,2023,9,12
L9G,Residential,12,2023-09-13,8327.1,2023,9,13
L9G,Residential,12,2023-09-14,8107.5,2023,9,14
L9G,Residential,12,2023-09-15,8344.4,2023,9,15
L9G,Residential,12,2023-09-16,9809.5,2023,9,16
L9G,Residential,12,2023-09-17,10635.900000000001,2023,9,17
L9G,Residential,12,2023-09-18,8566.8,2023,9,18
L9G,Residential,12,2023-09-19,7948.700000000001,2023,9,19
L9G,Residential,12,2023-09-20,7859.9,2023,9,20
L9G,Residential,12,2023-09-21,8251.4,2023,9,21
L9G,Residential,12,2023-09-22,9019.7,2023,9,22
L9G,Residential,12,2023-09-23,9683.800000000001,2023,9,23
L9G,Residential,12,2023-09-24,9708.800000000001,2023,9,24
L9G,Residential,12,2023-09-25,8449.7,2023,9,25
L9G,Residential,12,2023-09-26,7973.9,2023,9,26
L9G,Residential,12,2023-09-27,7802.900000000001,2023,9,27
L9G,Residential,12,2023-09-28,7636.0,2023,9,28
L9G,Residential,12,2023-09-29,8165.5,2023,9,29
L9G,Residential,12,2023-09-30,9558.4,2023,9,30
L9G,Residential,12,2023-10-01,10873.800000000001,2023,10,1
L9G,Residential,12,2023-10-02,9932.300000000001,2023,10,2
L9G,Residential,12,2023-10-03,10553.1,2023,10,3
L9G,Residential,12,2023-10-04,10858.900000000001,2023,10,4
L9G,Residential,12,2023-10-05,9603.800000000001,2023,10,5
L9G,Residential,12,2023-10-06,8878.5,2023,10,6
L9G,Residential,12,2023-10-07,9722.599999999999,2023,10,7
L9G,Residential,12,2023-10-08,10673.5,2023,10,8
L9G,Residential,12,2023-10-09,10641.8,2023,10,9
L9G,Residential,12,2023-10-10,7653.2,2023,10,10
L9G,Residential,12,2023-10-11,7436.8,2023,10,11
L9G,Residential,12,2023-10-12,7146.1,2023,10,12
L9G,Residential,12,2023-10-13,7486.299999999999,2023,10,13
L9G,Residential,12,2023-10-14,9992.099999999999,2023,10,14
L9G,Residential,12,2023-10-15,9334.6,2023,10,15
L9G,Residential,12,2023-10-16,7831.9,2023,10,16
L9G,Residential,12,2023-10-17,7356.299999999999,2023,10,17
L9G,Residential,12,2023-10-18,7139.700000000001,2023,10,18
L9G,Residential,12,2023-10-19,7067.4,2023,10,19
L9G,Residential,12,2023-10-20,7913.2,2023,10,20
L9G,Residential,12,2023-10-21,9056.199999999999,2023,10,21
L9G,Residential,12,2023-10-22,9294.4,2023,10,22
L9G,Residential,12,2023-10-23,7544.8,2023,10,23
L9G,Residential,12,2023-10-24,6823.0,2023,10,24
L9G,Residential,12,2023-10-25,6809.2,2023,10,25
L9G,Residential,12,2023-10-26,7130.6,2023,10,26
L9G,Residential,12,2023-10-27,7218.2,2023,10,27
L9G,Residential,12,2023-10-28,8851.9,2023,10,28
L9G,Residential,12,2023-10-29,10124.7,2023,10,29
L9G,Residential,12,2023-10-30,8018.5,2023,10,30
L9G,Residential,12,2023-10-31,7736.2,2023,10,31
L9G,Residential,12,2023-11-01,7895.2,2023,11,1
L9G,Residential,12,2023-11-02,7978.4,2023,11,2
L9G,Residential,12,2023-11-03,7576.6,2023,11,3
