"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 00:00","2019","07","01","00:00","16.4","","12.3","","76","","","","1","","8","","24.1","","98.87","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 01:00","2019","07","01","01:00","15.6","","12.3","","81","","","","1","","8","","24.1","","98.87","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 02:00","2019","07","01","02:00","14.8","","12.0","","83","","","","1","","7","","24.1","","98.81","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 03:00","2019","07","01","03:00","14.7","","12.3","","85","","","","3","","6","","24.1","","98.77","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 04:00","2019","07","01","04:00","13.3","","12.0","","92","","","","4","","7","","24.1","","98.74","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 05:00","2019","07","01","05:00","14.2","","11.6","","84","","","","36","","6","","24.1","","98.85","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 06:00","2019","07","01","06:00","16.0","","13.5","","85","","","","11","","4","","24.1","","98.87","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 07:00","2019","07","01","07:00","18.5","","13.9","","74","","","","","","0","","24.1","","98.91","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 08:00","2019","07","01","08:00","20.3","","14.7","","70","","","","20","","7","","24.1","","98.87","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 09:00","2019","07","01","09:00","21.7","","14.5","","63","","","","20","","12","","24.1","","98.86","","25","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 10:00","2019","07","01","10:00","23.3","","15.8","","62","","","","23","","12","","24.1","","98.89","","28","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 11:00","2019","07","01","11:00","23.9","","14.8","","56","","","","21","","16","","24.1","","98.84","","28","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 12:00","2019","07","01","12:00","25.0","","16.8","","60","","","","20","","9","","24.1","","98.78","","30","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 13:00","2019","07","01","13:00","25.1","","16.7","","59","","","","22","","9","","24.1","","98.75","","30","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 14:00","2019","07","01","14:00","25.7","","17.1","","59","","","","20","","16","","24.1","","98.69","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 15:00","2019","07","01","15:00","25.6","","18.2","","63","","","","19","","18","","24.1","","98.60","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-07-01 16:00","2019","07","01","16:00","25.9","","17.6","","59","","","","19","","19","","24.1","","98.56","","32","","","","Mostly Cloudy"
