"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 00:00","2021","07","01","00:00","18.2","","17.5","","96","","","","29","","4","","24.1","","98.61","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 01:00","2021","07","01","01:00","17.3","","16.9","","98","","","","27","","4","","24.1","","98.55","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 02:00","2021","07","01","02:00","17.7","","17.2","","97","","","","","","0","","24.1","","98.52","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 03:00","2021","07","01","03:00","17.6","","17.3","","98","","","","30","","5","","24.1","","98.50","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 04:00","2021","07","01","04:00","17.8","","17.5","","98","","","","22","","7","","24.1","","98.46","","","","","","Rain"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 05:00","2021","07","01","05:00","18.1","","17.5","","96","","","","31","","5","","24.1","","98.48","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 06:00","2021","07","01","06:00","18.4","","17.5","","95","","","","32","","9","","24.1","","98.46","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 07:00","2021","07","01","07:00","19.9","","17.1","","83","","","","35","","20","","24.1","","98.47","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 08:00","2021","07","01","08:00","20.5","","16.6","","78","","","","3","","9","","24.1","","98.49","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 09:00","2021","07","01","09:00","21.1","","17.1","","78","","","","4","","13","","24.1","","98.46","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 10:00","2021","07","01","10:00","21.6","","17.7","","78","","","","36","","3","","24.1","","98.43","","27","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 11:00","2021","07","01","11:00","23.7","","17.1","","66","","","","34","","11","","24.1","","98.44","","29","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 12:00","2021","07","01","12:00","24.6","","16.9","","62","","","","29","","13","","24.1","","98.39","","30","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 13:00","2021","07","01","13:00","25.1","","17.3","","61","","","","8","","14","","24.1","","98.33","","31","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 14:00","2021","07","01","14:00","24.6","","18.4","","68","","","","7","","10","","24.1","","98.31","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 15:00","2021","07","01","15:00","22.4","","16.5","","69","","","","5","","28","","24.1","","98.27","","27","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 16:00","2021","07","01","16:00","20.5","","15.8","","74","","","","6","","12","","19.3","","98.27","","25","","","","Thunderstorms,Rain Showers"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 17:00","2021","07","01","17:00","17.6","","17.1","","97","","","","18","","15","","4.8","","98.32","","","","","","Rain Showers,Fog"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 18:00","2021","07","01","18:00","19.3","","17.6","","90","","","","32","","7","","19.3","","98.34","","","","","","Thunderstorms,Rain Showers"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 19:00","2021","07","01","19:00","19.3","","17.1","","87","","","","1","","9","","24.1","","98.36","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 20:00","2021","07","01","20:00","17.6","","16.5","","93","","","","35","","9","","24.1","","98.35","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 21:00","2021","07","01","21:00","17.8","","15.9","","89","","","","35","","17","","24.1","","98.38","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 22:00","2021","07","01","22:00","16.0","","14.0","","88","","","","36","","9","","24.1","","98.41","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-07-01 23:00","2021","07","01","23:00","14.8","","13.2","","90","","","","33","","10","","24.1","","98.39","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 00:00","2021","07","02","00:00","14.6","","13.4","","92","","","","32","","10","","24.1","","98.37","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 01:00","2021","07","02","01:00","14.5","","13.2","","92","","","","35","","10","","24.1","","98.35","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 02:00","2021","07","02","02:00","15.1","","13.6","","91","","","","34","","8","","24.1","","98.32","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 03:00","2021","07","02","03:00","14.9","","13.3","","90","","","","1","","11","","24.1","","98.28","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 04:00","2021","07","02","04:00","14.3","","13.4","","94","","","","35","","10","","24.1","","98.32","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 05:00","2021","07","02","05:00","15.0","","13.8","","93","","","","35","","15","","24.1","","98.35","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 06:00","2021","07","02","06:00","16.0","","14.4","","90","","","","35","","15","","24.1","","98.36","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 07:00","2021","07","02","07:00","16.8","","14.7","","87","","","","36","","12","","24.1","","98.35","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 08:00","2021","07","02","08:00","18.6","","14.7","","78","","","","1","","23","","24.1","","98.39","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 09:00","2021","07","02","09:00","19.1","","14.7","","75","","","","1","","18","","24.1","","98.42","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 10:00","2021","07","02","10:00","20.2","","15.5","","74","","","","2","","20","","24.1","","98.38","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 11:00","2021","07","02","11:00","21.0","","15.6","","71","","","","35","","28","","24.1","","98.38","","25","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 12:00","2021","07","02","12:00","21.8","","14.8","","64","","","","3","","21","","24.1","","98.37","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 13:00","2021","07","02","13:00","21.6","","15.8","","69","","","","35","","12","","24.1","","98.33","","26","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 14:00","2021","07","02","14:00","21.4","","13.6","","61","","","","4","","11","","24.1","","98.31","","25","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 15:00","2021","07","02","15:00","18.2","","13.7","","75","","","","34","","23","","24.1","","98.35","","","","","","Thunderstorms,Rain Showers"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 16:00","2021","07","02","16:00","18.1","","15.0","","82","","","","1","","14","","19.3","","98.34","","","","","","Thunderstorms,Rain Showers"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 17:00","2021","07","02","17:00","15.2","","13.7","","91","","","","6","","23","","11.3","","98.45","","","","","","Thunderstorms,Rain Showers"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 18:00","2021","07","02","18:00","15.2","","14.6","","96","","","","27","","7","","24.1","","98.43","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 19:00","2021","07","02","19:00","15.7","","14.9","","95","","","","28","","11","","24.1","","98.45","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-07-02 20:00","2021","07","02","20:00","14.8","","14.4","","97","","","","30","","8","","24.1","","98.46","","","","","","NA"
