"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 00:00","2020","08","01","00:00","19.1","","15.2","","78","","","","1","","14","","24.1","","98.61","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 01:00","2020","08","01","01:00","18.6","","15.4","","81","","","","1","","11","","24.1","","98.60","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 02:00","2020","08","01","02:00","18.0","","15.2","","84","","","","1","","8","","24.1","","98.58","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 03:00","2020","08","01","03:00","18.0","","15.4","","85","","","","2","","10","","24.1","","98.55","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 04:00","2020","08","01","04:00","17.8","","15.3","","85","","","","3","","10","","24.1","","98.56","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 05:00","2020","08","01","05:00","17.3","","15.7","","90","","","","4","","10","","24.1","","98.57","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 06:00","2020","08","01","06:00","17.7","","16.3","","91","","","","4","","9","","24.1","","98.61","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 07:00","2020","08","01","07:00","21.1","","17.9","","81","","","","5","","11","","24.1","","98.63","","27","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 08:00","2020","08","01","08:00","23.4","","18.8","","75","","","","8","","9","","24.1","","98.66","","30","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 09:00","2020","08","01","09:00","25.1","","17.9","","64","","","","7","","12","","24.1","","98.66","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 10:00","2020","08","01","10:00","26.9","","16.8","","54","","","","7","","15","","24.1","","98.63","","32","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 11:00","2020","08","01","11:00","27.5","","18.0","","56","","","","8","","13","","24.1","","98.61","","34","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 12:00","2020","08","01","12:00","27.9","","17.4","","52","","","","6","","20","","24.1","","98.56","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 13:00","2020","08","01","13:00","28.4","","18.0","","53","","","","5","","22","","24.1","","98.52","","34","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 14:00","2020","08","01","14:00","27.3","","17.6","","55","","","","6","","23","","24.1","","98.48","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 15:00","2020","08","01","15:00","26.1","","19.0","","64","","","","7","","25","","24.1","","98.44","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01 16:00","2020","08","01","16:00","25.6","","19.4","","68","","","","7","","18","","24.1","","98.41","","33","","","","Mostly Cloudy"
