"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 00:00","2023","04","01","00:00","9.3","","9.2","","100","","","","13","","13","","3.6","","97.19","","","","","","Rain Showers,Fog"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 01:00","2023","04","01","01:00","3.9","","3.8","","99","","","","4","","17","","3.6","","97.02","","","","","","Thunderstorms,Heavy Rain Showers,Fog"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 02:00","2023","04","01","02:00","3.8","","3.7","","100","","","","1","","19","","3.6","","96.79","","","","","","Thunderstorms,Heavy Rain Showers,Fog"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 03:00","2023","04","01","03:00","4.4","","4.4","","100","","","","7","","16","","4.0","","96.49","","","","","","Rain Showers,Fog"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 04:00","2023","04","01","04:00","4.9","","4.9","","100","","","","16","","5","","19.3","","96.39","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 05:00","2023","04","01","05:00","10.2","","10.1","","99","","","","22","","25","","24.1","","96.40","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 06:00","2023","04","01","06:00","9.5","","6.9","","84","","","","23","","35","","24.1","","96.51","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 07:00","2023","04","01","07:00","9.7","","6.5","","81","","","","23","","28","","24.1","","96.53","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 08:00","2023","04","01","08:00","10.2","","6.3","","77","","","","23","","35","","24.1","","96.56","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 09:00","2023","04","01","09:00","11.4","","5.5","","67","","","","23","","37","","24.1","","96.57","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 10:00","2023","04","01","10:00","11.6","","5.6","","66","","","","23","","32","","24.1","","96.57","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 11:00","2023","04","01","11:00","12.1","","5.0","","62","","","","24","","30","","24.1","","96.53","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 12:00","2023","04","01","12:00","12.5","","5.8","","63","","","","25","","22","","24.1","","96.43","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-04-01 13:00","2023","04","01","13:00","10.6","","6.5","","75","","","","23","","8","","9.7","","96.39","","","","","","Rain,Fog"
