"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 00:00","2019","04","01","00:00","-6.2","","-9.1","","80","","","","25","","14","","24.1","","99.33","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 01:00","2019","04","01","01:00","-6.2","","-9.9","","75","","","","26","","14","","24.1","","99.40","","","","-12","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 02:00","2019","04","01","02:00","-6.4","","-10.3","","74","","","","26","","13","","24.1","","99.43","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 03:00","2019","04","01","03:00","-6.7","","-10.1","","77","","","","25","","13","","24.1","","99.46","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 04:00","2019","04","01","04:00","-6.9","","-9.8","","81","","","","26","","12","","24.1","","99.51","","","","-12","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 05:00","2019","04","01","05:00","-7.7","","-9.9","","84","","","","23","","9","","24.1","","99.55","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 06:00","2019","04","01","06:00","-8.0","","-9.7","","88","","","","24","","10","","24.1","","99.62","","","","-13","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 07:00","2019","04","01","07:00","-6.7","","-8.8","","85","","","","25","","10","","24.1","","99.65","","","","-11","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 08:00","2019","04","01","08:00","-4.2","","-8.6","","72","","","","27","","17","","24.1","","99.74","","","","-10","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 09:00","2019","04","01","09:00","-2.8","","-8.4","","66","","","","28","","17","","24.1","","99.80","","","","-8","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 10:00","2019","04","01","10:00","-1.6","","-8.1","","61","","","","31","","18","","24.1","","99.81","","","","-7","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 11:00","2019","04","01","11:00","-0.8","","-7.7","","60","","","","26","","11","","24.1","","99.85","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 12:00","2019","04","01","12:00","-0.8","","-9.4","","52","","","","26","","16","","24.1","","99.82","","","","-6","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 13:00","2019","04","01","13:00","-0.4","","-9.4","","50","","","","25","","20","","24.1","","99.78","","","","-6","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 14:00","2019","04","01","14:00","0.6","","-7.0","","57","","","","21","","20","","24.1","","99.72","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 15:00","2019","04","01","15:00","0.8","","-6.7","","58","","","","24","","22","","24.1","","99.67","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 16:00","2019","04","01","16:00","0.4","","-6.8","","59","","","","24","","24","","24.1","","99.63","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 17:00","2019","04","01","17:00","0.3","","-5.7","","64","","","","24","","18","","24.1","","99.62","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 18:00","2019","04","01","18:00","0.3","","-5.2","","67","","","","23","","22","","24.1","","99.63","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-04-01 19:00","2019","04","01","19:00","-1.0","","-5.5","","72","","","","22","","17","","24.1","","99.62","","","","-6","","Clear"
