"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 00:00","2022","04","01","00:00","2.8","","0.9","","88","","","","27","","16","","24.1","","97.25","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 01:00","2022","04","01","01:00","2.0","","0.1","","87","","","","28","","14","","24.1","","97.25","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 02:00","2022","04","01","02:00","1.5","","-0.5","","87","","","","29","","15","","24.1","","97.26","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 03:00","2022","04","01","03:00","0.7","","-0.1","","94","","","","25","","10","","24.1","","97.28","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 04:00","2022","04","01","04:00","0.2","","-0.9","","92","","","","26","","13","","24.1","","97.31","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 05:00","2022","04","01","05:00","0.2","","-0.7","","94","","","","26","","16","","24.1","","97.35","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 06:00","2022","04","01","06:00","0.1","","-1.4","","90","","","","26","","17","","24.1","","97.43","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 07:00","2022","04","01","07:00","0.0","","-1.8","","88","","","","27","","19","","4.0","","97.50","","","","-5","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 08:00","2022","04","01","08:00","0.3","","-1.6","","87","","","","27","","21","","24.1","","97.56","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 09:00","2022","04","01","09:00","1.2","","-2.2","","78","","","","27","","26","","24.1","","97.63","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 10:00","2022","04","01","10:00","1.5","","-2.1","","77","","","","28","","25","","12.9","","97.74","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 11:00","2022","04","01","11:00","2.6","","-1.9","","72","","","","27","","28","","6.4","","97.80","","","","","","Snow Showers"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 12:00","2022","04","01","12:00","1.2","","-2.9","","74","","","","30","","22","","24.1","","97.91","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 13:00","2022","04","01","13:00","2.6","","-4.4","","60","","","","30","","24","","24.1","","98.02","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 14:00","2022","04","01","14:00","2.4","","-4.8","","59","","","","29","","27","","24.1","","98.09","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 15:00","2022","04","01","15:00","2.2","","-4.6","","61","","","","28","","22","","24.1","","98.21","","","","","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 16:00","2022","04","01","16:00","1.7","","-5.2","","60","","","","29","","30","","24.1","","98.35","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 17:00","2022","04","01","17:00","0.8","","-4.7","","67","","","","29","","26","","24.1","","98.50","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 18:00","2022","04","01","18:00","-0.2","","-5.4","","68","","","","29","","27","","24.1","","98.65","","","","-6","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 19:00","2022","04","01","19:00","-0.4","","-5.6","","68","","","","29","","16","","24.1","","98.73","","","","-5","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 20:00","2022","04","01","20:00","-0.9","","-5.8","","70","","","","30","","27","","24.1","","98.84","","","","-7","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 21:00","2022","04","01","21:00","-0.9","","-6.2","","67","","","","29","","19","","24.1","","98.95","","","","-6","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 22:00","2022","04","01","22:00","-1.0","","-6.6","","66","","","","29","","20","","24.1","","99.02","","","","-7","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-01 23:00","2022","04","01","23:00","-1.8","","-6.7","","69","","","","30","","22","","24.1","","99.09","","","","-8","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 00:00","2022","04","02","00:00","-2.5","","-6.4","","74","","","","26","","7","","24.1","","99.13","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 01:00","2022","04","02","01:00","-3.0","","-6.0","","80","","","","27","","7","","24.1","","99.16","","","","-6","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 02:00","2022","04","02","02:00","-3.3","","-5.7","","83","","","","25","","5","","24.1","","99.17","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 03:00","2022","04","02","03:00","-4.3","","-6.1","","87","","","","22","","8","","24.1","","99.20","","","","-8","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 04:00","2022","04","02","04:00","-4.5","","-5.7","","91","","","","23","","8","","24.1","","99.22","","","","-8","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 05:00","2022","04","02","05:00","-4.5","","-5.8","","91","","","","25","","9","","24.1","","99.25","","","","-8","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 06:00","2022","04","02","06:00","-4.5","","-5.6","","92","","","","24","","7","","24.1","","99.27","","","","-8","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 07:00","2022","04","02","07:00","-2.8","","-4.3","","89","","","","26","","7","","24.1","","99.31","","","","-6","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 08:00","2022","04","02","08:00","-0.8","","-3.7","","80","","","","24","","10","","24.1","","99.30","","","","-4","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 09:00","2022","04","02","09:00","0.5","","-5.0","","67","","","","26","","11","","24.1","","99.27","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 10:00","2022","04","02","10:00","0.8","","-5.0","","65","","","","36","","3","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 11:00","2022","04","02","11:00","3.0","","-4.1","","60","","","","14","","9","","24.1","","99.06","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 12:00","2022","04","02","12:00","3.8","","-4.3","","55","","","","22","","4","","24.1","","99.01","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 13:00","2022","04","02","13:00","5.0","","-3.4","","55","","","","18","","13","","24.1","","98.95","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 14:00","2022","04","02","14:00","5.0","","-3.4","","55","","","","18","","10","","24.1","","98.83","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2022-04-02 15:00","2022","04","02","15:00","4.8","","-3.4","","55","","","","22","","6","","24.1","","98.75","","","","","","NA"
