"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 00:00","2023","09","01","00:00","11.9","","10.1","","88","","","","2","","7","","24.1","","99.54","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 01:00","2023","09","01","01:00","11.8","","8.7","","81","","","","4","","8","","24.1","","99.56","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 02:00","2023","09","01","02:00","11.6","","9.3","","86","","","","3","","5","","24.1","","99.58","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 03:00","2023","09","01","03:00","12.5","","9.8","","83","","","","5","","11","","24.1","","99.59","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 04:00","2023","09","01","04:00","12.4","","10.2","","86","","","","4","","8","","24.1","","99.61","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 05:00","2023","09","01","05:00","12.0","","10.9","","93","","","","7","","4","","24.1","","99.63","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 06:00","2023","09","01","06:00","10.3","","10.2","","99","","","","35","","3","","24.1","","99.69","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 07:00","2023","09","01","07:00","12.8","","12.2","","96","","","","","","0","","24.1","","99.75","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 08:00","2023","09","01","08:00","17.0","","13.8","","81","","","","9","","5","","24.1","","99.77","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 09:00","2023","09","01","09:00","19.6","","13.9","","69","","","","16","","7","","24.1","","99.82","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 10:00","2023","09","01","10:00","21.0","","16.9","","77","","","","17","","7","","24.1","","99.83","","26","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 11:00","2023","09","01","11:00","22.0","","14.4","","62","","","","19","","12","","24.1","","99.78","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 12:00","2023","09","01","12:00","22.6","","15.5","","64","","","","19","","5","","24.1","","99.73","","27","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 13:00","2023","09","01","13:00","21.8","","14.6","","63","","","","21","","8","","24.1","","99.71","","26","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 14:00","2023","09","01","14:00","22.1","","14.7","","63","","","","26","","10","","24.1","","99.67","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 15:00","2023","09","01","15:00","23.1","","14.7","","59","","","","16","","14","","24.1","","99.61","","27","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 16:00","2023","09","01","16:00","23.0","","14.8","","59","","","","17","","11","","24.1","","99.55","","27","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 17:00","2023","09","01","17:00","22.1","","14.5","","62","","","","17","","5","","24.1","","99.49","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 18:00","2023","09","01","18:00","21.1","","13.1","","60","","","","20","","7","","24.1","","99.47","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 19:00","2023","09","01","19:00","19.3","","12.1","","63","","","","19","","7","","24.1","","99.43","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 20:00","2023","09","01","20:00","16.9","","12.3","","74","","","","16","","9","","24.1","","99.41","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 21:00","2023","09","01","21:00","15.6","","12.3","","81","","","","19","","8","","24.1","","99.40","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 22:00","2023","09","01","22:00","15.4","","12.5","","82","","","","21","","6","","24.1","","99.37","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-09-01 23:00","2023","09","01","23:00","15.0","","12.0","","82","","","","23","","5","","24.1","","99.36","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-09-02 00:00","2023","09","02","00:00","14.1","","11.3","","83","","","","17","","5","","24.1","","99.34","","","","","","NA"
