"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 00:00","2018","02","01","00:00","0.8","","-3.2","","75","","","","24","","17","","24.1","","97.80","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 01:00","2018","02","01","01:00","0.9","","-3.5","","73","","","","22","","22","","24.1","","97.79","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 02:00","2018","02","01","02:00","-0.2","","-3.8","","77","","","","23","","18","","24.1","","97.80","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 03:00","2018","02","01","03:00","-0.2","","-3.4","","79","","","","21","","20","","24.1","","97.84","","","","-5","","Blowing Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 04:00","2018","02","01","04:00","0.0","","-2.9","","81","","","","23","","18","","24.1","","97.81","","","","-5","","Snow,Blowing Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 05:00","2018","02","01","05:00","-0.6","","-3.3","","82","","","","21","","18","","24.1","","97.82","","","","-6","","Blowing Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 06:00","2018","02","01","06:00","-0.8","","-3.1","","85","","","","22","","16","","24.1","","97.82","","","","-6","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 07:00","2018","02","01","07:00","-0.3","","-2.7","","84","","","","23","","19","","24.1","","97.80","","","","-5","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 08:00","2018","02","01","08:00","-0.4","","-2.7","","84","","","","24","","16","","24.1","","97.81","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 09:00","2018","02","01","09:00","-0.7","","-2.8","","85","","","","21","","18","","24.1","","97.83","","","","-6","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 10:00","2018","02","01","10:00","0.6","","-2.0","","83","","","","21","","22","","24.1","","97.81","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 11:00","2018","02","01","11:00","2.6","","-1.9","","72","","","","23","","27","","24.1","","97.82","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 12:00","2018","02","01","12:00","2.8","","-2.5","","68","","","","26","","31","","24.1","","97.78","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 13:00","2018","02","01","13:00","2.8","","-3.1","","66","","","","26","","22","","24.1","","97.79","","","","","","Blowing Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 14:00","2018","02","01","14:00","2.0","","-2.9","","70","","","","25","","22","","24.1","","97.80","","","","","","Blowing Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 15:00","2018","02","01","15:00","0.2","","-4.5","","71","","","","29","","32","","24.1","","97.92","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 16:00","2018","02","01","16:00","-3.2","","-7.2","","74","","","","30","","22","","24.1","","98.10","","","","-10","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 17:00","2018","02","01","17:00","-4.3","","-9.4","","68","","","","30","","20","","24.1","","98.23","","","","-11","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 18:00","2018","02","01","18:00","-5.5","","-10.2","","70","","","","31","","22","","24.1","","98.39","","","","-13","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 19:00","2018","02","01","19:00","-7.3","","-12.5","","66","","","","31","","19","","24.1","","98.55","","","","-14","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 20:00","2018","02","01","20:00","-8.1","","-13.0","","68","","","","31","","15","","24.1","","98.68","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 21:00","2018","02","01","21:00","-8.3","","-13.1","","69","","","","30","","18","","24.1","","98.77","","","","-15","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 22:00","2018","02","01","22:00","-9.2","","-12.0","","81","","","","31","","17","","4.8","","98.83","","","","-16","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-01 23:00","2018","02","01","23:00","-10.3","","-14.8","","70","","","","27","","13","","24.1","","98.93","","","","-17","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 00:00","2018","02","02","00:00","-11.2","","-15.1","","74","","","","26","","14","","24.1","","98.95","","","","-18","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 01:00","2018","02","02","01:00","-11.5","","-15.1","","75","","","","28","","16","","24.1","","98.96","","","","-19","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 02:00","2018","02","02","02:00","-12.1","","-15.2","","78","","","","26","","16","","24.1","","99.00","","","","-20","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 03:00","2018","02","02","03:00","-12.7","","-15.3","","81","","","","25","","16","","24.1","","99.04","","","","-20","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 04:00","2018","02","02","04:00","-12.4","","-15.0","","82","","","","25","","18","","24.1","","99.05","","","","-20","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 05:00","2018","02","02","05:00","-12.2","","-14.6","","82","","","","27","","14","","24.1","","99.13","","","","-19","","Snow Showers"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 06:00","2018","02","02","06:00","-12.5","","-16.8","","71","","","","33","","21","","24.1","","99.23","","","","-21","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 07:00","2018","02","02","07:00","-13.7","","-17.7","","72","","","","30","","14","","24.1","","99.33","","","","-21","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 08:00","2018","02","02","08:00","-14.4","","-19.4","","66","","","","30","","13","","24.1","","99.46","","","","-22","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 09:00","2018","02","02","09:00","-14.0","","-19.4","","64","","","","31","","17","","24.1","","99.57","","","","-22","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 10:00","2018","02","02","10:00","-13.3","","-19.0","","63","","","","29","","14","","24.1","","99.63","","","","-21","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 11:00","2018","02","02","11:00","-12.6","","-18.9","","60","","","","28","","20","","24.1","","99.70","","","","-21","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 12:00","2018","02","02","12:00","-11.9","","-18.2","","60","","","","29","","19","","24.1","","99.72","","","","-20","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 13:00","2018","02","02","13:00","-11.0","","-17.6","","59","","","","30","","15","","24.1","","99.71","","","","-18","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 14:00","2018","02","02","14:00","-10.5","","-17.9","","55","","","","26","","22","","24.1","","99.68","","","","-19","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 15:00","2018","02","02","15:00","-10.4","","-18.6","","51","","","","28","","21","","24.1","","99.69","","","","-19","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 16:00","2018","02","02","16:00","-10.7","","-18.8","","52","","","","26","","21","","24.1","","99.70","","","","-19","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 17:00","2018","02","02","17:00","-11.1","","-16.2","","66","","","","27","","15","","24.1","","99.73","","","","-18","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 18:00","2018","02","02","18:00","-12.0","","-15.2","","78","","","","22","","11","","24.1","","99.76","","","","-18","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 19:00","2018","02","02","19:00","-11.2","","-14.2","","78","","","","23","","13","","9.7","","99.75","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 20:00","2018","02","02","20:00","-11.3","","-15.1","","74","","","","22","","16","","24.1","","99.71","","","","-19","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 21:00","2018","02","02","21:00","-11.2","","-15.6","","70","","","","23","","18","","24.1","","99.67","","","","-19","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 22:00","2018","02","02","22:00","-10.7","","-15.8","","67","","","","23","","21","","24.1","","99.63","","","","-19","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-02-02 23:00","2018","02","02","23:00","-10.5","","-16.0","","64","","","","23","","24","","24.1","","99.58","","","","-19","","NA"
