"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 00:00","2020","04","01","00:00","3.7","","1.7","","87","","","","5","","25","","24.1","","98.58","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 01:00","2020","04","01","01:00","3.6","","-1.4","","70","","","","4","","26","","24.1","","98.55","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 02:00","2020","04","01","02:00","3.0","","-3.4","","63","","","","4","","25","","24.1","","98.52","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 03:00","2020","04","01","03:00","2.8","","-4.0","","61","","","","5","","26","","24.1","","98.49","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 04:00","2020","04","01","04:00","2.2","","-3.2","","68","","","","5","","23","","24.1","","98.49","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 05:00","2020","04","01","05:00","1.2","","-4.3","","66","","","","5","","17","","24.1","","98.50","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 06:00","2020","04","01","06:00","0.6","","-5.0","","66","","","","4","","15","","24.1","","98.54","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 07:00","2020","04","01","07:00","1.7","","-4.8","","62","","","","4","","19","","24.1","","98.61","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 08:00","2020","04","01","08:00","3.1","","-5.5","","54","","","","5","","24","","24.1","","98.63","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 09:00","2020","04","01","09:00","4.7","","-4.8","","50","","","","6","","22","","24.1","","98.69","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 10:00","2020","04","01","10:00","5.4","","-4.8","","48","","","","6","","26","","24.1","","98.70","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 11:00","2020","04","01","11:00","6.2","","-3.9","","49","","","","6","","15","","24.1","","98.71","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 12:00","2020","04","01","12:00","7.2","","-4.6","","43","","","","8","","13","","24.1","","98.68","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 13:00","2020","04","01","13:00","7.8","","-5.3","","39","","","","36","","8","","24.1","","98.62","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 14:00","2020","04","01","14:00","9.2","","-5.3","","35","","","","4","","6","","24.1","","98.56","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 15:00","2020","04","01","15:00","9.8","","-4.2","","37","","","","15","","7","","24.1","","98.52","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 16:00","2020","04","01","16:00","9.5","","-4.6","","37","","","","7","","9","","24.1","","98.48","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 17:00","2020","04","01","17:00","8.8","","-3.3","","42","","","","10","","8","","24.1","","98.49","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 18:00","2020","04","01","18:00","7.5","","-1.2","","54","","","","17","","17","","24.1","","98.53","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 19:00","2020","04","01","19:00","5.3","","-2.8","","56","","","","17","","11","","24.1","","98.58","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 20:00","2020","04","01","20:00","3.6","","-3.1","","62","","","","17","","9","","24.1","","98.65","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 21:00","2020","04","01","21:00","3.6","","-3.0","","62","","","","21","","4","","24.1","","98.65","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 22:00","2020","04","01","22:00","2.6","","-2.9","","67","","","","26","","8","","24.1","","98.65","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-01 23:00","2020","04","01","23:00","3.2","","-3.4","","62","","","","30","","9","","24.1","","98.65","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 00:00","2020","04","02","00:00","3.6","","-3.9","","58","","","","32","","20","","24.1","","98.66","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 01:00","2020","04","02","01:00","3.3","","-5.0","","54","","","","31","","15","","24.1","","98.66","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 02:00","2020","04","02","02:00","3.3","","-4.3","","57","","","","31","","16","","24.1","","98.65","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 03:00","2020","04","02","03:00","2.4","","-3.5","","65","","","","30","","15","","24.1","","98.65","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 04:00","2020","04","02","04:00","1.8","","-3.2","","69","","","","30","","13","","24.1","","98.66","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 05:00","2020","04","02","05:00","1.2","","-2.7","","76","","","","31","","12","","24.1","","98.71","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 06:00","2020","04","02","06:00","0.7","","-2.3","","80","","","","30","","15","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 07:00","2020","04","02","07:00","2.1","","-1.6","","77","","","","30","","15","","24.1","","98.82","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 08:00","2020","04","02","08:00","5.3","","-0.9","","64","","","","34","","13","","24.1","","98.86","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 09:00","2020","04","02","09:00","7.8","","-0.9","","54","","","","34","","19","","24.1","","98.88","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 10:00","2020","04","02","10:00","9.8","","-1.9","","44","","","","35","","18","","24.1","","98.86","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 11:00","2020","04","02","11:00","10.8","","-2.7","","39","","","","34","","17","","24.1","","98.83","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 12:00","2020","04","02","12:00","11.9","","-2.8","","36","","","","32","","17","","24.1","","98.77","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 13:00","2020","04","02","13:00","13.0","","-3.3","","32","","","","32","","23","","24.1","","98.72","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 14:00","2020","04","02","14:00","13.3","","-3.7","","30","","","","33","","20","","24.1","","98.67","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 15:00","2020","04","02","15:00","13.6","","-4.4","","28","","","","30","","25","","24.1","","98.62","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 16:00","2020","04","02","16:00","14.0","","-2.4","","32","","","","31","","21","","24.1","","98.58","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 17:00","2020","04","02","17:00","13.0","","-4.1","","30","","","","31","","26","","24.1","","98.57","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 18:00","2020","04","02","18:00","11.2","","-5.7","","30","","","","30","","20","","24.1","","98.61","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 19:00","2020","04","02","19:00","9.0","","-5.8","","35","","","","31","","22","","24.1","","98.67","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 20:00","2020","04","02","20:00","7.3","","-4.3","","43","","","","32","","19","","24.1","","98.73","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 21:00","2020","04","02","21:00","5.9","","-3.4","","52","","","","31","","14","","24.1","","98.77","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 22:00","2020","04","02","22:00","5.3","","-4.8","","48","","","","32","","22","","24.1","","98.75","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-02 23:00","2020","04","02","23:00","4.2","","-5.1","","51","","","","32","","17","","24.1","","98.74","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 00:00","2020","04","03","00:00","3.3","","-5.3","","53","","","","31","","13","","24.1","","98.72","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 01:00","2020","04","03","01:00","3.2","","-4.9","","55","","","","32","","14","","24.1","","98.71","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 02:00","2020","04","03","02:00","2.5","","-4.8","","58","","","","32","","12","","24.1","","98.69","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 03:00","2020","04","03","03:00","1.6","","-4.7","","63","","","","29","","12","","24.1","","98.69","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 04:00","2020","04","03","04:00","1.2","","-4.3","","67","","","","29","","13","","24.1","","98.69","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 05:00","2020","04","03","05:00","1.0","","-3.5","","72","","","","32","","13","","24.1","","98.70","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 06:00","2020","04","03","06:00","1.0","","-2.7","","76","","","","31","","17","","24.1","","98.73","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 07:00","2020","04","03","07:00","2.0","","-1.9","","75","","","","33","","20","","24.1","","98.76","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 08:00","2020","04","03","08:00","4.0","","-1.4","","68","","","","35","","19","","24.1","","98.76","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 09:00","2020","04","03","09:00","6.1","","-0.8","","61","","","","34","","24","","24.1","","98.78","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 10:00","2020","04","03","10:00","7.4","","-0.4","","57","","","","34","","21","","24.1","","98.76","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 11:00","2020","04","03","11:00","9.0","","0.2","","54","","","","35","","18","","24.1","","98.78","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 12:00","2020","04","03","12:00","10.9","","1.5","","52","","","","1","","16","","24.1","","98.74","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 13:00","2020","04","03","13:00","10.6","","2.9","","59","","","","3","","15","","24.1","","98.71","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-04-03 14:00","2020","04","03","14:00","10.2","","3.9","","64","","","","36","","7","","24.1","","98.71","","","","","","NA"
