"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 00:00","2019","01","01","00:00","5.1","","5.1","","100","","","","27","","14","","1.2","","96.65","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 01:00","2019","01","01","01:00","10.5","","10.4","","99","","","","23","","43","","24.1","","96.66","","","","","","Rain"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 02:00","2019","01","01","02:00","8.3","","7.2","","92","","","","25","","43","","9.7","","96.90","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 03:00","2019","01","01","03:00","4.6","","2.9","","88","","","","27","","37","","24.1","","97.25","","","","","","Rain"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 04:00","2019","01","01","04:00","2.7","","1.3","","91","","","","28","","22","","24.1","","97.55","","","","","","Rain"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 05:00","2019","01","01","05:00","2.1","","0.2","","87","","","","28","","21","","24.1","","97.86","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 06:00","2019","01","01","06:00","2.1","","-0.3","","84","","","","30","","23","","24.1","","98.14","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 07:00","2019","01","01","07:00","1.9","","-0.3","","85","","","","31","","15","","24.1","","98.37","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 08:00","2019","01","01","08:00","1.7","","-0.7","","84","","","","29","","16","","24.1","","98.66","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 09:00","2019","01","01","09:00","1.5","","-0.9","","84","","","","29","","19","","24.1","","98.83","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 10:00","2019","01","01","10:00","1.1","","-2.0","","80","","","","30","","22","","24.1","","98.91","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 11:00","2019","01","01","11:00","0.6","","-2.6","","79","","","","31","","21","","24.1","","99.02","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 12:00","2019","01","01","12:00","0.6","","-2.4","","80","","","","26","","22","","24.1","","99.07","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 13:00","2019","01","01","13:00","0.2","","-3.2","","78","","","","29","","19","","24.1","","99.14","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 14:00","2019","01","01","14:00","0.1","","-4.3","","73","","","","28","","20","","24.1","","99.18","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-01-01 15:00","2019","01","01","15:00","-0.7","","-4.2","","77","","","","32","","17","","24.1","","99.27","","","","-6","","NA"
