"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 00:00","2019","10","01","00:00","14.1","","12.7","","91","","","","24","","8","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 01:00","2019","10","01","01:00","14.6","","13.4","","92","","","","29","","3","","24.1","","98.79","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 02:00","2019","10","01","02:00","14.2","","13.4","","95","","","","24","","8","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 03:00","2019","10","01","03:00","14.7","","14.0","","95","","","","21","","9","","24.1","","98.71","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 04:00","2019","10","01","04:00","15.8","","15.4","","97","","","","22","","9","","24.1","","98.66","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 05:00","2019","10","01","05:00","16.3","","16.0","","98","","","","22","","9","","24.1","","98.63","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 06:00","2019","10","01","06:00","17.5","","17.4","","99","","","","22","","11","","8.1","","98.63","","","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 07:00","2019","10","01","07:00","19.6","","19.3","","98","","","","22","","13","","16.1","","98.63","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 08:00","2019","10","01","08:00","22.4","","19.9","","85","","","","22","","15","","24.1","","98.60","","30","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 09:00","2019","10","01","09:00","24.8","","20.2","","75","","","","23","","16","","24.1","","98.63","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 10:00","2019","10","01","10:00","26.7","","20.4","","68","","","","22","","22","","24.1","","98.56","","35","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 11:00","2019","10","01","11:00","28.3","","20.8","","63","","","","21","","24","","24.1","","98.49","","37","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 12:00","2019","10","01","12:00","29.0","","19.7","","56","","","","23","","31","","24.1","","98.47","","36","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2019-10-01 13:00","2019","10","01","13:00","29.4","","19.3","","54","","","","26","","29","","24.1","","98.41","","36","","","","Mostly Cloudy"
