"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 00:00","2018","05","01","00:00","6.9","","-3.6","","47","","","","19","","10","","24.1","","98.94","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 01:00","2018","05","01","01:00","5.3","","-3.1","","54","","","","19","","13","","24.1","","98.91","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 02:00","2018","05","01","02:00","3.9","","-2.0","","65","","","","21","","9","","24.1","","98.89","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 03:00","2018","05","01","03:00","4.6","","-2.4","","61","","","","25","","15","","24.1","","98.89","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 04:00","2018","05","01","04:00","4.3","","-2.6","","60","","","","22","","11","","24.1","","98.89","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 05:00","2018","05","01","05:00","4.0","","-2.5","","63","","","","24","","13","","24.1","","98.89","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 06:00","2018","05","01","06:00","5.2","","-0.1","","69","","","","23","","15","","24.1","","98.91","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 07:00","2018","05","01","07:00","7.9","","0.2","","58","","","","23","","17","","24.1","","98.93","","","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 08:00","2018","05","01","08:00","10.2","","2.1","","57","","","","24","","16","","24.1","","98.94","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 09:00","2018","05","01","09:00","13.0","","2.8","","50","","","","23","","15","","24.1","","98.93","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 10:00","2018","05","01","10:00","19.3","","3.3","","34","","","","23","","19","","24.1","","98.90","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 11:00","2018","05","01","11:00","22.2","","2.2","","26","","","","24","","24","","24.1","","98.83","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 12:00","2018","05","01","12:00","23.6","","4.4","","28","","","","24","","23","","24.1","","98.82","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 13:00","2018","05","01","13:00","24.1","","3.6","","26","","","","22","","26","","24.1","","98.79","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 14:00","2018","05","01","14:00","24.7","","0.6","","20","","","","24","","32","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 15:00","2018","05","01","15:00","24.2","","0.1","","20","","","","22","","43","","24.1","","98.70","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 16:00","2018","05","01","16:00","23.7","","1.5","","23","","","","22","","36","","24.1","","98.67","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 17:00","2018","05","01","17:00","23.4","","2.5","","25","","","","22","","36","","24.1","","98.64","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 18:00","2018","05","01","18:00","22.4","","2.8","","27","","","","23","","30","","24.1","","98.61","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 19:00","2018","05","01","19:00","20.7","","2.4","","29","","","","22","","28","","24.1","","98.61","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 20:00","2018","05","01","20:00","19.0","","1.9","","32","","","","23","","22","","24.1","","98.66","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 21:00","2018","05","01","21:00","18.1","","2.0","","34","","","","23","","22","","24.1","","98.66","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 22:00","2018","05","01","22:00","16.3","","2.8","","40","","","","22","","16","","24.1","","98.70","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-01 23:00","2018","05","01","23:00","16.4","","3.1","","41","","","","22","","21","","24.1","","98.72","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-02 00:00","2018","05","02","00:00","15.1","","3.9","","47","","","","22","","21","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-05-02 01:00","2018","05","02","01:00","15.9","","3.6","","43","","","","23","","21","","24.1","","98.72","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-05-02 02:00","2018","05","02","02:00","16.1","","3.2","","42","","","","23","","23","","24.1","","98.71","","","","","","NA"
