"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 00:00","2021","02","01","00:00","-3.6","","-4.5","","93","","","","6","","41","","24.1","","98.83","","","","-12","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 01:00","2021","02","01","01:00","-4.1","","-4.8","","95","","","","6","","43","","24.1","","98.82","","","","-13","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 02:00","2021","02","01","02:00","-4.8","","-5.3","","96","","","","5","","38","","4.0","","98.84","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 03:00","2021","02","01","03:00","-7.1","","-8.1","","93","","","","3","","34","","6.4","","98.86","","","","-16","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 04:00","2021","02","01","04:00","-8.8","","-11.0","","84","","","","3","","31","","11.3","","98.88","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 05:00","2021","02","01","05:00","-8.8","","-11.1","","84","","","","3","","30","","11.3","","98.85","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 06:00","2021","02","01","06:00","-8.7","","-10.9","","84","","","","3","","30","","11.3","","98.85","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 07:00","2021","02","01","07:00","-8.9","","-11.8","","80","","","","3","","31","","11.3","","98.90","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 08:00","2021","02","01","08:00","-9.2","","-11.8","","82","","","","3","","31","","6.4","","98.92","","","","-19","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 09:00","2021","02","01","09:00","-8.8","","-11.4","","82","","","","3","","28","","2.8","","98.93","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 10:00","2021","02","01","10:00","-8.8","","-11.7","","79","","","","3","","29","","4.8","","98.93","","","","-18","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 11:00","2021","02","01","11:00","-8.4","","-11.2","","80","","","","3","","24","","6.4","","98.92","","","","-17","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 12:00","2021","02","01","12:00","-7.8","","-10.5","","81","","","","3","","28","","4.0","","98.87","","","","-16","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 13:00","2021","02","01","13:00","-7.0","","-9.5","","82","","","","3","","30","","4.0","","98.77","","","","-16","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 14:00","2021","02","01","14:00","-6.8","","-9.4","","82","","","","3","","22","","4.8","","98.70","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 15:00","2021","02","01","15:00","-6.3","","-9.4","","78","","","","3","","28","","4.8","","98.69","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 16:00","2021","02","01","16:00","-5.8","","-10.9","","67","","","","3","","26","","24.1","","98.71","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 17:00","2021","02","01","17:00","-5.2","","-10.7","","66","","","","2","","25","","24.1","","98.74","","","","-13","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 18:00","2021","02","01","18:00","-5.3","","-11.4","","63","","","","3","","23","","24.1","","98.79","","","","-12","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 19:00","2021","02","01","19:00","-6.1","","-13.2","","57","","","","2","","25","","24.1","","98.82","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 20:00","2021","02","01","20:00","-5.8","","-13.8","","53","","","","2","","29","","24.1","","98.81","","","","-14","","Snow"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 21:00","2021","02","01","21:00","-6.0","","-13.7","","54","","","","2","","29","","24.1","","98.82","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 22:00","2021","02","01","22:00","-5.8","","-13.1","","57","","","","2","","25","","24.1","","98.80","","","","-13","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-02-01 23:00","2021","02","01","23:00","-5.8","","-12.5","","59","","","","2","","19","","24.1","","98.77","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 00:00","2021","02","02","00:00","-5.8","","-13.2","","56","","","","1","","18","","24.1","","98.74","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 01:00","2021","02","02","01:00","-6.3","","-13.3","","58","","","","1","","18","","24.1","","98.70","","","","-13","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 02:00","2021","02","02","02:00","-7.3","","-13.6","","61","","","","36","","16","","24.1","","98.69","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 03:00","2021","02","02","03:00","-7.9","","-14.8","","58","","","","36","","16","","24.1","","98.63","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 04:00","2021","02","02","04:00","-9.4","","-15.7","","61","","","","35","","12","","24.1","","98.62","","","","-15","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 05:00","2021","02","02","05:00","-9.7","","-15.6","","62","","","","36","","7","","24.1","","98.61","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 06:00","2021","02","02","06:00","-8.4","","-15.1","","59","","","","2","","23","","24.1","","98.60","","","","-16","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 07:00","2021","02","02","07:00","-9.1","","-15.2","","62","","","","36","","13","","24.1","","98.59","","","","-15","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 08:00","2021","02","02","08:00","-8.6","","-14.7","","62","","","","36","","17","","24.1","","98.54","","","","-15","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 09:00","2021","02","02","09:00","-6.2","","-13.0","","59","","","","36","","16","","24.1","","98.49","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 10:00","2021","02","02","10:00","-4.5","","-10.9","","61","","","","1","","18","","24.1","","98.46","","","","-11","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 11:00","2021","02","02","11:00","-3.8","","-11.4","","56","","","","1","","20","","24.1","","98.40","","","","-10","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 12:00","2021","02","02","12:00","-2.2","","-12.1","","47","","","","36","","15","","24.1","","98.29","","","","-7","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 13:00","2021","02","02","13:00","-0.3","","-12.0","","41","","","","2","","19","","24.1","","98.19","","","","-5","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 14:00","2021","02","02","14:00","1.3","","-8.9","","47","","","","1","","13","","24.1","","98.10","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-02-02 15:00","2021","02","02","15:00","1.5","","-6.3","","56","","","","2","","21","","24.1","","98.09","","","","","","NA"
