"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 00:00","2018","09","01","00:00","15.4","","15.4","","100","","","","","","0","","24.1","","99.35","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 01:00","2018","09","01","01:00","13.9","","13.9","","100","","","","","","0","","24.1","","99.34","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 02:00","2018","09","01","02:00","14.4","","14.4","","100","","","","7","","3","","24.1","","99.30","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 03:00","2018","09","01","03:00","14.1","","14.1","","100","","","","9","","5","","24.1","","99.29","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 04:00","2018","09","01","04:00","14.2","","14.2","","100","","","","7","","5","","24.1","","99.28","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 05:00","2018","09","01","05:00","14.8","","14.8","","100","","","","7","","7","","2.0","","99.24","","","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 06:00","2018","09","01","06:00","14.8","","14.8","","100","","","","4","","12","","0.6","","99.28","","","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 07:00","2018","09","01","07:00","16.2","","16.2","","100","","","","7","","4","","4.0","","99.33","","","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 08:00","2018","09","01","08:00","19.9","","19.9","","100","","","","17","","6","","0.2","","99.31","","","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 09:00","2018","09","01","09:00","23.1","","22.2","","95","","","","18","","8","","9.7","","99.39","","33","","","","Fog"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 10:00","2018","09","01","10:00","26.0","","22.4","","80","","","","21","","13","","24.1","","99.39","","36","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 11:00","2018","09","01","11:00","26.6","","22.1","","76","","","","21","","16","","24.1","","99.33","","36","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 12:00","2018","09","01","12:00","27.0","","21.6","","72","","","","22","","16","","24.1","","99.32","","36","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 13:00","2018","09","01","13:00","27.6","","22.0","","71","","","","20","","18","","24.1","","99.25","","37","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 14:00","2018","09","01","14:00","28.4","","21.0","","64","","","","19","","16","","24.1","","99.18","","37","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 15:00","2018","09","01","15:00","28.4","","21.4","","65","","","","18","","16","","24.1","","99.11","","37","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 16:00","2018","09","01","16:00","28.2","","20.6","","63","","","","19","","17","","24.1","","99.06","","36","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 17:00","2018","09","01","17:00","27.6","","20.8","","66","","","","20","","17","","24.1","","99.04","","36","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 18:00","2018","09","01","18:00","25.5","","20.7","","74","","","","20","","10","","24.1","","99.07","","34","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 19:00","2018","09","01","19:00","24.5","","20.4","","77","","","","16","","11","","24.1","","99.02","","32","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 20:00","2018","09","01","20:00","23.8","","20.3","","81","","","","17","","22","","24.1","","99.07","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 21:00","2018","09","01","21:00","22.3","","20.3","","89","","","","16","","13","","24.1","","99.08","","30","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 22:00","2018","09","01","22:00","21.1","","20.2","","95","","","","22","","6","","24.1","","99.09","","29","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2018-09-01 23:00","2018","09","01","23:00","21.1","","20.5","","96","","","","19","","8","","24.1","","99.08","","29","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-02 00:00","2018","09","02","00:00","21.1","","20.6","","97","","","","19","","8","","24.1","","99.08","","29","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-02 01:00","2018","09","02","01:00","21.8","","21.2","","96","","","","18","","13","","24.1","","99.05","","30","","","","Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2018-09-02 02:00","2018","09","02","02:00","22.5","","21.5","","94","","","","20","","13","","24.1","","99.02","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2018-09-02 03:00","2018","09","02","03:00","21.8","","21.2","","97","","","","21","","15","","24.1","","99.04","","30","","","","NA"
