"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 00:00","2021","05","01","00:00","3.1","","-3.2","","63","","","","30","","23","","24.1","","98.75","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 01:00","2021","05","01","01:00","2.7","","-2.9","","66","","","","30","","17","","24.1","","98.80","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 02:00","2021","05","01","02:00","2.3","","-2.6","","70","","","","29","","14","","24.1","","98.86","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 03:00","2021","05","01","03:00","1.4","","-2.6","","75","","","","28","","8","","24.1","","98.92","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 04:00","2021","05","01","04:00","0.6","","-2.5","","80","","","","29","","8","","24.1","","98.98","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 05:00","2021","05","01","05:00","0.3","","-2.5","","81","","","","30","","8","","24.1","","99.01","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 06:00","2021","05","01","06:00","0.2","","-2.3","","84","","","","36","","3","","24.1","","99.05","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 07:00","2021","05","01","07:00","2.7","","-0.9","","77","","","","33","","4","","24.1","","99.05","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 08:00","2021","05","01","08:00","4.8","","-2.4","","59","","","","4","","4","","24.1","","99.04","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2021-05-01 09:00","2021","05","01","09:00","5.8","","-3.8","","50","","","","19","","4","","24.1","","99.01","","","","","","NA"
