"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 00:00","2020","03","01","00:00","-9.5","","-13.1","","76","","","","26","","12","","24.1","","98.99","","","","-15","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 01:00","2020","03","01","01:00","-9.7","","-12.9","","77","","","","26","","9","","24.1","","99.01","","","","-15","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 02:00","2020","03","01","02:00","-9.1","","-12.4","","77","","","","26","","9","","24.1","","99.03","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 03:00","2020","03","01","03:00","-9.6","","-12.5","","80","","","","25","","12","","24.1","","99.03","","","","-15","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 04:00","2020","03","01","04:00","-10.3","","-12.5","","84","","","","25","","12","","24.1","","99.07","","","","-16","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 05:00","2020","03","01","05:00","-10.4","","-12.5","","85","","","","26","","10","","24.1","","99.12","","","","-16","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 06:00","2020","03","01","06:00","-11.1","","-12.9","","87","","","","27","","4","","24.1","","99.15","","","","-14","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 07:00","2020","03","01","07:00","-12.1","","-13.3","","91","","","","23","","9","","24.1","","99.15","","","","-17","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 08:00","2020","03","01","08:00","-10.4","","-12.2","","87","","","","23","","9","","24.1","","99.17","","","","-15","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 09:00","2020","03","01","09:00","-6.5","","-10.2","","75","","","","25","","13","","24.1","","99.18","","","","-12","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 10:00","2020","03","01","10:00","-4.2","","-9.2","","69","","","","23","","10","","24.1","","99.14","","","","-8","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 11:00","2020","03","01","11:00","-1.4","","-7.9","","61","","","","18","","10","","24.1","","99.13","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 12:00","2020","03","01","12:00","-0.3","","-8.0","","56","","","","19","","18","","24.1","","99.09","","","","-5","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 13:00","2020","03","01","13:00","0.4","","-6.5","","60","","","","19","","21","","24.1","","98.97","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2020-03-01 14:00","2020","03","01","14:00","0.5","","-4.7","","68","","","","18","","25","","24.1","","98.91","","","","","","NA"
