"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 00:00","2020","05","01","00:00","7.8","","7.3","","97","","","","23","","15","","8.1","","97.76","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 01:00","2020","05","01","01:00","7.8","","7.5","","98","","","","24","","17","","8.1","","97.76","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 02:00","2020","05","01","02:00","7.8","","7.3","","97","","","","24","","18","","9.7","","97.79","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 03:00","2020","05","01","03:00","7.7","","7.4","","98","","","","23","","17","","9.7","","97.81","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 04:00","2020","05","01","04:00","7.7","","7.4","","98","","","","25","","17","","9.7","","97.84","","","","","","Drizzle,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 05:00","2020","05","01","05:00","7.5","","7.1","","97","","","","25","","15","","11.3","","97.85","","","","","","Drizzle"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 06:00","2020","05","01","06:00","7.4","","7.0","","97","","","","25","","14","","12.9","","97.94","","","","","","Drizzle"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 07:00","2020","05","01","07:00","8.0","","7.8","","99","","","","27","","7","","6.4","","98.03","","","","","","Rain,Fog"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 08:00","2020","05","01","08:00","10.2","","8.9","","92","","","","35","","16","","19.3","","98.09","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2020-05-01 09:00","2020","05","01","09:00","10.5","","8.7","","89","","","","34","","13","","24.1","","98.17","","","","","","NA"
